32 32
10 6 -4
10 8 -8
10 9 2
10 10 5
10 11 -10
10 12 7
10 13 -10
10 14 -3
10 15 -3
10 16 8
10 17 -9
10 18 3
10 19 2
10 20 6
10 21 -2
10 22 -3
10 23 2
10 24 -10
10 25 5
10 26 8
10 27 -8
10 28 -5
10 29 3
10 30 1
10 31 8
11 0 5
11 1 -1
11 2 -4
11 3 5
11 4 -1
11 5 -9
11 6 -6
11 8 6
11 9 -8
11 10 10
11 11 -1
11 12 -1
11 14 -2
11 15 -1
11 16 -8
11 17 2
11 19 10
11 20 2
11 21 -4
11 22 -3
11 23 -9
11 24 -7
11 25 9
11 26 -1
11 27 -10
11 28 7
11 29 5
11 30 -1
11 31 6
12 0 -8
12 1 -6
12 2 -2
12 3 5
12 4 10
12 5 -10
12 6 9
12 7 -10
12 9 10
12 10 7
12 11 8
12 12 9
12 13 -5
12 14 10
12 15 -5
12 16 -1
12 17 -1
12 18 2
12 19 10
12 20 -3
12 21 4
12 22 3
12 23 2
12 24 -8
12 25 2
12 26 -7
12 27 9
12 28 1
12 30 -1
12 31 -8
13 0 -5
13 1 10
13 2 10
13 4 1
13 5 4
13 7 -3
13 9 7
13 10 -6
13 11 -3
13 12 -6
13 13 -8
13 14 -2
13 15 -2
13 16 6
13 17 2
13 18 -2
13 19 -5
13 20 -5
13 21 -3
13 22 10
13 23 4
13 24 -2
13 25 7
13 26 -1
13 27 3
13 28 -3
13 29 6
13 30 10
13 31 2
14 0 -4
14 1 7
14 2 -8
14 3 4
14 4 7
14 5 -2
14 6 -3
14 7 -10
14 8 -7
14 9 8
14 10 -8
14 11 -8
14 12 5
14 13 -4
14 14 -9
14 15 -6
14 16 -2
14 17 -7
14 18 -6
14 19 -4
14 21 -10
14 22 -9
14 23 -6
14 24 3
14 25 5
14 26 -4
14 27 -7
14 28 -3
14 29 -3
14 30 5
14 31 -2
15 0 9
15 1 4
15 2 -7
15 3 -8
15 4 10
15 5 -4
15 6 -10
15 7 -3
15 8 -7
15 9 -1
15 10 4
15 12 -1
15 13 10
15 14 -7
15 15 8
15 16 -9
15 17 1
15 18 3
15 19 -5
15 20 -3
15 21 6
15 22 3
15 23 -8
15 24 1
15 25 5
15 26 -3
15 27 3
15 28 -8
15 29 10
15 30 -1
15 31 -6
16 0 1
16 1 9
16 2 -4
16 3 -2
16 4 2
16 5 -2
16 6 3
16 8 4
16 9 -8
16 10 9
16 11 1
16 12 2
16 13 -3
16 14 2
16 15 -6
16 16 2
16 17 9
16 18 -2
16 19 -8
16 20 2
16 21 -1
16 22 5
16 23 6
16 24 -4
16 25 -6
16 26 3
16 27 9
16 28 -5
16 29 -5
16 30 2
17 0 1
17 1 9
17 2 -7
17 3 -8
17 4 -10
17 5 5
17 6 4
17 7 -9
17 8 -9
17 9 -4
17 10 8
17 11 -10
17 12 7
17 13 -9
17 14 7
17 15 -1
17 16 4
17 17 4
17 18 -10
17 19 9
17 20 10
17 21 -4
17 22 1
17 23 -2
17 24 -8
17 25 -3
17 27 6
17 28 1
17 29 -2
17 30 -7
17 31 7
18 0 -5
18 1 -7
18 2 -3
18 3 6
18 4 -1
18 5 6
18 6 3
18 7 -10
18 8 -6
18 9 7
18 11 4
18 12 3
18 13 -7
18 14 -7
18 15 9
18 16 -2
18 17 8
18 18 2
18 19 6
18 20 -1
18 21 2
18 23 2
18 24 4
18 25 2
18 26 -5
18 27 -1
18 28 -1
18 29 3
18 30 7
18 31 -1
19 0 6
19 1 -6
19 2 -7
19 3 9
19 4 9
19 5 -9
19 6 5
19 7 -6
19 8 -10
19 10 -8
19 11 6
19 12 4
19 13 3
19 14 -1
19 15 -10
19 16 4
19 17 5
19 19 -7
19 20 -2
19 21 3
19 22 -4
19 23 -8
19 24 -9
19 25 -7
19 26 -9
19 27 -7
19 28 5
19 29 5
19 30 -8
19 31 -3
20 0 3
20 2 -9
20 3 -3
20 4 -4
20 5 -2
20 6 -4
20 7 8
20 8 7
20 9 -10
20 10 -6
20 12 1
20 13 2
20 14 8
20 15 -10
20 16 4
20 17 -3
20 18 7
20 19 -8
20 20 -6
20 21 -4
20 23 -4
20 24 10
20 25 -3
20 26 -9
20 27 4
20 28 -8
20 29 -8
20 30 -2
20 31 3
21 0 -1
21 1 -5
21 2 9
21 3 -10
21 4 7
21 5 -10
21 6 6
21 7 4
21 8 2
21 9 8
21 10 -3
21 11 3
21 12 5
21 13 -6
21 14 -3
21 15 6
21 16 7
21 17 -1
21 18 -3
21 20 6
21 21 2
21 22 2
21 23 -4
21 24 -5
21 25 -10
21 26 8
21 27 9
21 28 -6
21 29 4
21 31 -3
22 0 -10
22 1 -2
22 2 7
22 3 -8
22 4 2
22 5 -4
22 6 -2
22 7 10
22 8 -6
22 9 10
22 10 7
22 11 5
22 12 1
22 13 -7
22 14 2
22 15 -6
22 16 10
22 17 -4
22 18 -4
22 19 -6
22 20 7
22 22 10
22 23 -10
22 24 7
22 25 -4
22 26 -2
22 27 4
22 28 -2
22 30 -6
22 31 2
23 0 3
23 1 4
23 2 4
23 3 10
23 4 4
23 5 -8
23 6 5
23 7 -10
23 8 10
23 9 8
23 10 7
23 11 6
23 12 2
23 13 5
23 14 10
23 15 -2
23 16 8
23 17 2
23 18 5
23 19 10
23 20 6
23 21 -5
23 22 4
23 23 10
23 24 -8
23 25 -5
23 26 -6
23 27 -9
23 28 6
23 29 -7
23 30 -5
23 31 1
24 0 3
24 1 -10
24 2 5
24 3 -5
24 4 4
24 5 1
24 6 -4
24 7 6
24 8 8
24 9 2
24 11 -6
24 12 1
24 13 -8
24 14 -3
24 15 7
24 16 -9
24 17 -5
24 18 -9
24 19 -5
24 20 -1
24 21 -3
24 22 -4
24 23 5
24 24 -8
24 25 -6
24 26 -8
24 27 -8
24 28 -2
24 29 -6
24 30 -9
25 0 -9
25 1 -6
25 2 5
25 3 6
25 4 8
25 5 -1
25 6 8
25 7 -9
25 8 -2
25 9 -5
25 10 -1
25 11 -3
25 12 -8
25 13 4
25 14 9
25 15 4
25 16 -9
25 17 -10
25 18 -3
25 19 10
25 20 1
25 21 8
25 22 -9
25 23 3
25 24 3
25 25 7
25 26 9
25 27 -5
25 28 5
25 29 10
25 30 8
25 31 -3
26 0 -2
26 1 6
26 2 3
26 3 -7
26 4 3
26 5 -8
26 6 9
26 7 3
26 8 7
26 9 6
26 10 -1
26 11 -9
26 12 -10
26 13 3
26 14 7
26 15 -6
26 16 4
26 17 -2
26 18 -8
26 19 -1
26 20 -10
26 21 7
26 22 3
26 23 9
26 24 10
26 25 9
26 26 -10
26 27 3
26 28 -1
26 29 -1
26 31 -8
27 0 2
27 1 -9
27 2 10
27 3 -10
27 4 -5
27 5 10
27 6 10
27 8 1
27 9 -6
27 10 1
27 11 -2
27 12 -6
27 13 10
27 14 5
27 15 6
27 16 8
27 17 4
27 18 8
27 19 -2
27 20 6
27 21 -6
27 22 7
27 23 9
27 24 4
27 25 -6
27 26 4
27 28 5
27 29 -6
27 30 7
27 31 5
28 0 -7
28 1 -8
28 2 8
28 3 -10
28 4 -2
28 6 -5
28 7 10
28 8 -4
28 9 5
28 10 -5
28 11 1
28 12 1
28 13 10
28 14 8
28 15 9
28 16 -3
28 17 -1
28 18 -5
28 19 5
28 20 3
28 21 8
28 22 -8
28 23 -6
28 24 -6
28 25 2
28 26 4
28 27 -6
28 28 8
28 29 -9
28 30 -4
28 31 5
29 0 -9
29 1 -2
29 2 8
29 3 -5
29 5 -10
29 6 -8
29 7 -3
29 8 -6
29 9 -4
29 10 3
29 11 4
29 12 -1
29 13 10
29 14 2
29 15 1
29 16 -5
29 17 -7
29 18 5
29 19 6
29 20 -6
29 21 9
29 22 -9
29 23 -10
29 24 2
29 25 7
29 26 4
29 27 3
29 28 -2
29 29 -6
29 30 -9
29 31 -9
30 0 -4
30 1 9
30 2 4
30 3 8
30 5 8
30 6 4
30 7 6
30 8 10
30 9 -8
30 10 8
30 11 8
30 12 6
30 13 -6
30 14 8
30 15 4
30 16 -2
30 17 9
30 18 -9
30 19 6
30 20 4
30 21 2
30 22 8
30 23 -7
30 24 -6
30 25 -3
30 26 8
30 27 -5
30 28 2
30 29 10
30 31 2
31 0 4
31 1 9
31 2 -6
31 3 -8
31 4 -5
31 5 7
31 6 -1
31 7 -3
31 8 -8
31 9 -5
31 10 -4
31 11 -9
31 12 -3
31 13 -10
31 14 1
31 15 8
31 16 -1
31 17 2
31 18 -1
31 19 -9
31 20 5
31 21 2
31 22 7
31 23 -6
31 24 8
31 25 8
31 26 4
31 27 5
31 28 10
31 29 -4
31 30 -8
31 31 4
