512 512
0 346 -1
0 347 -10
0 348 -1
0 349 9
0 350 4
0 351 -2
0 352 -5
0 353 -10
0 354 -5
0 355 -2
0 356 10
0 357 -9
0 358 -3
0 359 6
0 360 -6
0 361 7
0 362 5
0 364 1
0 365 -4
0 366 6
0 367 2
0 368 -5
0 369 4
0 370 1
0 371 3
0 372 -3
0 373 -1
0 374 -10
0 375 -2
0 376 -4
0 377 4
0 378 3
0 379 -4
0 380 4
0 381 8
0 383 9
0 384 -9
0 385 5
0 386 5
0 387 1
0 388 -2
0 389 -9
0 390 9
0 391 -7
0 392 10
0 393 -3
0 394 -1
0 395 6
0 396 -8
0 397 -1
0 398 -3
0 399 7
0 400 -5
0 401 -8
0 402 -1
0 403 4
0 404 4
0 405 3
0 406 -9
0 407 -9
0 408 9
0 409 10
0 410 -7
0 411 -10
0 413 10
0 414 3
0 415 9
0 416 -7
0 417 -8
0 418 2
0 419 -6
0 421 1
0 422 -10
0 423 -7
0 424 4
0 425 -4
0 426 -2
0 427 -4
0 429 3
0 430 1
0 431 10
0 432 -4
0 433 -5
0 434 1
0 435 -6
0 436 -4
0 437 -9
0 438 -5
0 440 6
0 441 5
0 442 1
0 443 -10
0 444 -7
0 445 2
0 446 7
0 447 -5
0 449 2
0 450 2
0 451 9
0 452 9
0 453 10
0 454 5
0 455 -8
0 456 -7
0 457 8
0 458 3
0 459 -2
0 460 4
0 461 -10
0 462 -4
0 463 -6
0 464 7
0 465 3
0 466 3
0 467 4
0 468 -5
0 469 7
0 470 -1
0 471 6
0 473 -4
0 474 -2
0 475 -5
0 476 -4
0 477 -8
0 478 -3
0 479 2
0 480 2
0 481 2
0 482 1
0 483 -2
0 484 -4
0 485 -1
0 487 1
0 488 6
0 489 5
0 490 10
0 491 -10
0 492 -1
0 493 7
0 494 -7
0 495 6
0 496 -4
0 497 -8
0 498 3
0 499 -9
0 500 -9
0 501 -2
0 502 -1
0 503 -2
0 505 9
0 506 5
0 507 -7
0 508 -2
0 509 -3
0 510 9
0 511 -6
1 0 8
1 1 10
1 2 9
1 3 -3
1 4 -6
1 5 8
1 6 1
1 7 -2
1 8 6
1 9 5
1 10 1
1 12 2
1 13 10
1 14 9
1 15 2
1 16 -4
1 17 -2
1 18 -3
1 19 -6
1 20 3
1 21 -2
1 22 -4
1 23 -3
1 24 -1
1 25 -5
1 26 1
1 27 -8
1 28 -5
1 29 2
1 30 -10
1 31 -6
1 32 -6
1 33 10
1 34 -2
1 35 -3
1 36 -4
1 37 1
1 38 -8
1 39 -10
1 40 1
1 41 9
1 42 5
1 43 -10
1 44 10
1 45 -9
1 46 4
1 47 3
1 48 6
1 49 -10
1 50 9
1 51 5
1 52 -10
1 53 -2
1 54 -9
1 55 4
1 56 5
1 57 -7
1 58 5
1 59 -7
1 60 -1
1 61 4
1 62 -9
1 63 -8
1 64 3
1 65 -9
1 66 -7
1 67 -10
1 68 1
1 69 -10
1 70 6
1 71 8
1 72 4
1 73 7
1 74 3
1 75 6
1 76 2
1 77 -5
1 78 -9
1 79 -5
1 80 2
1 83 1
1 84 -4
1 85 8
1 86 -6
1 87 10
1 88 6
1 89 10
1 90 3
1 91 5
1 92 -3
1 93 -8
1 94 -9
1 96 5
1 97 9
1 98 -6
1 99 -8
1 100 -7
1 101 -7
1 102 6
1 103 -8
1 104 6
1 105 10
1 106 5
1 107 7
1 108 1
1 109 -1
1 110 7
1 111 10
1 112 2
1 114 8
1 115 3
1 116 2
1 117 2
1 118 -8
1 119 9
1 120 -10
1 121 7
1 122 8
1 123 -1
1 124 -9
1 125 -10
1 126 -1
1 127 -9
1 128 -4
1 129 9
1 130 8
1 131 -3
1 132 -9
1 133 5
1 135 1
1 136 2
1 137 -9
1 139 8
1 140 -3
1 141 2
1 142 10
1 143 -8
1 145 7
1 146 8
1 147 -6
1 148 6
1 149 -10
1 151 2
1 152 8
1 153 -7
1 154 5
1 155 -4
1 156 -10
1 157 1
1 158 5
1 159 -7
1 161 1
1 162 -3
1 163 9
1 164 1
1 165 7
1 166 -4
1 167 -1
1 168 -1
1 169 -9
1 170 -3
1 171 7
1 172 3
1 173 -4
1 174 -10
1 175 5
1 176 -4
1 177 -7
1 178 -6
1 180 -2
1 181 -4
1 182 -2
1 183 5
1 184 3
1 185 -2
1 186 -1
1 187 -3
1 188 6
1 189 -3
1 190 5
1 191 9
1 192 -8
1 194 -5
1 195 4
1 196 9
1 197 5
1 198 4
1 199 -10
1 201 -4
1 202 3
1 203 5
1 204 -1
1 205 -6
1 206 6
1 207 -7
1 208 5
1 209 -5
1 210 1
1 211 -1
1 212 3
1 213 1
1 214 2
1 215 -5
1 216 3
1 217 -9
1 218 -3
1 219 6
1 220 -3
1 221 2
1 222 4
1 223 -7
1 224 -10
1 225 -8
1 226 -10
1 227 -6
1 228 7
1 229 -8
1 230 -1
1 231 -6
1 232 6
1 233 1
1 234 2
1 235 6
1 236 -8
1 237 1
1 238 -4
1 239 -9
1 240 -6
1 241 1
1 242 5
1 243 4
1 244 2
1 245 1
1 246 -10
1 247 -1
1 248 -4
1 249 10
1 250 7
1 251 9
1 252 6
1 253 1
1 254 -9
1 255 10
1 256 -8
1 257 -1
1 258 7
1 259 8
1 260 1
1 261 8
1 262 3
1 263 -2
1 264 9
1 265 10
1 266 -9
1 267 1
1 268 -7
1 269 5
1 270 6
1 271 -6
1 272 2
1 273 5
1 274 5
1 275 -8
1 276 2
1 277 9
1 278 -5
1 279 -1
1 280 -5
1 281 7
1 282 2
1 283 -3
1 284 5
1 285 1
1 286 5
1 287 -7
1 288 2
1 289 1
1 290 4
1 291 -9
1 292 -3
1 294 -10
1 295 -7
1 296 2
1 297 -1
1 298 4
1 299 1
1 300 -10
1 301 -5
1 302 7
1 303 3
1 304 7
1 305 5
1 307 -10
1 309 7
1 310 2
1 311 4
1 312 3
1 313 -2
1 314 -5
1 315 -4
1 316 -5
1 317 9
1 318 1
1 319 8
1 320 2
1 321 -8
1 322 4
1 323 5
1 324 -4
1 325 -1
1 326 3
1 327 -2
1 328 2
1 329 5
1 330 5
1 331 -4
1 332 -7
1 333 -1
1 334 -8
1 335 10
1 336 -10
1 337 -3
1 338 8
1 339 -1
1 340 7
1 341 -10
1 342 5
1 343 2
1 344 -3
1 345 2
1 346 10
1 347 2
1 348 -1
1 349 -3
1 350 6
1 351 -2
1 352 -8
1 353 -2
1 354 7
1 355 4
1 356 7
1 358 -6
1 359 4
1 360 5
1 363 9
1 364 2
1 365 1
1 366 -3
1 367 2
1 368 -9
1 369 3
1 370 -10
1 372 -2
1 373 3
1 374 6
1 375 7
1 376 -3
1 377 9
1 378 2
1 380 -6
1 381 -4
1 382 -2
1 383 -4
1 384 3
1 385 9
1 386 5
1 387 6
1 388 -5
1 389 -3
1 390 -2
1 391 -8
1 392 6
1 393 -4
1 394 9
1 395 1
1 396 2
1 397 6
1 398 -2
1 399 6
1 400 -7
1 401 -4
1 402 -7
1 403 -8
1 404 -6
1 405 -6
1 406 10
1 407 -7
1 408 -9
1 409 -5
1 410 -9
1 411 6
1 412 -2
1 413 10
1 414 -6
1 415 4
1 416 -9
1 417 -3
1 418 -3
1 419 3
1 420 -2
1 421 -3
1 422 -2
1 423 -1
1 424 8
1 425 7
1 426 2
1 427 -4
1 428 4
1 429 -5
1 431 1
1 432 9
1 433 -5
1 434 -2
1 435 -6
1 436 -4
1 437 -2
1 438 -2
1 439 1
1 440 6
1 441 10
1 442 -8
1 443 7
1 444 8
1 445 10
1 446 -7
1 447 -6
1 448 -7
1 449 -6
1 450 10
1 451 -1
1 452 5
1 453 6
1 454 -1
1 455 -3
1 456 -4
1 457 3
1 458 9
1 459 -1
1 460 3
1 461 -10
1 462 -2
1 463 6
1 464 10
1 465 -6
1 466 -5
1 467 -9
1 468 -5
1 469 5
1 471 -7
1 472 10
1 473 7
1 474 -6
1 475 8
1 476 6
1 477 -5
1 478 -6
1 479 10
1 481 8
1 482 -9
1 483 4
1 484 8
1 485 -7
1 486 -10
1 487 3
1 488 3
1 489 2
1 490 -8
1 491 -2
1 492 -5
1 493 6
1 494 -10
1 495 8
1 496 -2
1 497 -8
1 498 -1
1 499 -3
1 500 2
1 501 -5
1 502 -10
1 503 -4
1 504 -4
1 505 -9
1 506 10
1 507 -4
1 508 -5
1 509 -4
1 510 -10
1 511 -9
2 0 -8
2 1 -8
2 2 -3
2 3 -2
2 4 7
2 5 -2
2 6 8
2 7 8
2 8 -8
2 9 7
2 11 7
2 12 -3
2 13 -4
2 14 9
2 16 7
2 17 8
2 18 -10
2 19 -6
2 20 5
2 21 -1
2 22 8
2 23 -5
2 24 6
2 25 -7
2 26 -5
2 27 -8
2 28 -10
2 29 -3
2 30 -2
2 31 8
2 32 5
2 33 1
2 34 4
2 35 8
2 36 -4
2 37 -5
2 38 7
2 39 10
2 40 7
2 41 3
2 42 -4
2 43 -3
2 44 -7
2 45 -7
2 46 -7
2 47 -5
2 48 -4
2 49 5
2 50 5
2 51 -5
2 52 9
2 53 8
2 54 -6
2 55 6
2 56 1
2 57 -7
2 58 5
2 59 3
2 60 3
2 61 10
2 62 10
2 63 -8
2 64 8
2 65 9
2 66 -10
2 67 3
2 68 3
2 69 4
2 70 -4
2 71 -8
2 72 -1
2 73 6
2 74 3
2 75 -5
2 76 2
2 77 -2
2 78 3
2 80 5
2 81 8
2 82 1
2 83 1
2 84 2
2 85 -2
2 86 1
2 87 5
2 88 -9
2 89 3
2 90 -1
2 91 -7
2 92 -3
2 93 3
2 94 -8
2 95 6
2 96 -8
2 97 8
2 98 6
2 100 -10
2 101 -6
2 102 1
2 103 -7
2 104 8
2 105 10
2 106 7
2 107 6
2 108 -7
2 109 -7
2 110 -10
2 111 7
2 112 -9
2 113 -10
2 114 -9
2 115 9
2 116 5
2 117 10
2 118 9
2 119 -9
2 120 -9
2 121 -7
2 122 2
2 123 5
2 124 1
2 125 1
2 127 7
2 128 -8
2 129 1
2 130 6
2 131 3
2 132 4
2 133 -6
2 134 10
2 135 -1
2 136 8
2 137 -8
2 138 -5
2 140 5
2 141 1
2 142 -8
2 143 -6
2 144 -1
2 145 2
2 146 2
2 147 10
2 149 -1
2 150 -7
2 151 -2
2 152 7
2 153 9
2 154 -5
2 155 3
2 156 -6
2 157 -4
2 158 -4
2 159 4
2 160 3
2 161 2
2 162 -4
2 163 -8
2 164 -6
2 166 1
2 167 -7
2 168 7
2 169 -8
2 170 8
2 171 7
2 172 5
2 173 2
2 174 -4
2 175 8
2 176 -9
2 177 -9
2 179 7
2 180 10
2 181 -5
2 182 -4
2 183 4
2 184 3
2 185 -5
2 187 -2
2 188 2
2 189 -2
2 190 -2
2 191 3
2 192 -9
2 193 -6
2 194 6
2 195 2
2 196 -1
2 198 4
2 199 9
2 200 2
2 201 -6
2 202 -9
2 203 10
2 204 -1
2 205 9
2 207 -6
2 208 10
2 209 -3
2 210 8
2 211 7
2 212 7
2 213 3
2 214 -4
2 215 -5
2 216 10
2 217 -1
2 218 7
2 219 -9
2 220 4
2 221 7
2 222 -7
2 223 2
2 225 -8
2 226 -5
2 227 1
2 228 -2
2 229 3
2 230 2
2 231 -4
2 232 -7
2 233 -10
2 234 8
2 235 -10
2 236 -8
2 237 -9
2 238 8
2 239 -7
2 240 2
2 241 -1
2 242 10
2 243 -10
2 245 5
2 246 6
2 247 -4
2 248 -6
2 249 6
2 250 7
2 251 -4
2 252 6
2 253 -3
2 254 5
2 255 -4
2 256 1
2 257 -7
2 258 9
2 259 -9
2 260 4
2 261 6
2 262 -1
2 263 8
2 265 9
2 266 4
2 267 -6
2 268 -9
2 269 -2
2 270 -6
2 271 -8
2 272 6
2 273 7
2 274 -5
2 275 -10
2 276 -7
2 277 2
2 278 -6
2 279 4
2 280 8
2 281 10
2 282 2
2 283 5
2 284 7
2 285 -6
2 286 3
2 287 -7
2 288 -8
2 289 5
2 290 9
2 291 7
2 292 9
2 293 4
2 294 -5
2 295 -10
2 296 1
2 297 -7
2 298 -5
2 300 -1
2 301 10
2 302 -10
2 303 1
2 304 -7
2 305 7
2 306 3
2 307 6
2 308 4
2 309 8
2 310 9
2 311 -3
2 312 -7
2 313 2
2 314 9
2 315 5
2 316 -9
2 317 5
2 318 -6
2 319 10
2 320 6
2 321 -4
2 323 8
2 324 -4
2 325 2
2 326 6
2 327 6
2 328 -7
2 329 5
2 330 -3
2 331 -7
2 332 -4
2 333 -6
2 334 2
2 335 -10
2 336 -6
2 337 9
2 338 -2
2 339 5
2 340 9
2 341 9
2 342 -8
2 343 7
2 344 7
2 345 5
2 346 -8
2 347 -4
2 348 9
2 349 3
2 350 5
2 351 6
2 352 2
2 353 8
2 354 9
2 355 9
2 356 1
2 359 -9
2 361 -5
2 362 -3
2 363 9
2 364 5
2 365 -4
2 366 5
2 367 3
2 368 1
2 369 9
2 370 -3
2 371 8
2 372 -8
2 373 2
2 374 -8
2 375 9
2 376 3
2 377 10
2 378 -3
2 379 7
2 380 9
2 381 7
2 382 -10
2 383 9
2 384 -7
2 385 -5
2 387 9
2 388 -9
2 389 -6
2 390 -2
2 391 8
2 392 -9
2 393 -3
2 394 -9
2 395 2
2 396 6
2 397 4
2 398 3
2 399 7
2 400 5
2 401 -5
2 403 8
2 404 5
2 405 -8
2 406 9
2 407 9
2 408 -2
2 409 -1
2 411 6
2 412 -3
2 413 7
2 414 -9
2 415 6
2 416 -7
2 417 -1
2 418 9
2 419 -2
2 420 7
2 421 -1
2 422 -8
2 423 -5
2 424 -4
2 425 9
2 426 -8
2 427 1
2 428 7
2 429 -4
2 430 -2
2 431 -5
2 432 7
2 433 9
2 434 -1
2 435 9
2 436 7
2 437 -10
2 438 1
2 439 -4
2 440 5
2 441 -8
2 442 -6
2 443 2
2 444 6
2 445 -8
2 446 4
2 447 -3
2 449 -7
2 450 3
2 451 1
2 452 -4
2 453 -2
2 454 -10
2 455 -3
2 456 -10
2 457 1
2 458 1
2 459 2
2 460 9
2 461 8
2 462 8
2 463 -10
2 464 4
2 465 -5
2 466 10
2 467 3
2 468 8
2 469 -3
2 470 -6
2 471 7
2 472 3
2 473 6
2 474 1
2 475 -6
2 476 2
2 477 -7
2 479 -6
2 480 4
2 481 -4
2 482 -9
2 483 -2
2 484 8
2 485 8
2 486 3
2 487 7
2 488 7
2 489 1
2 490 -5
2 491 6
2 492 8
2 493 5
2 494 3
2 495 2
2 496 5
2 497 1
2 498 9
2 499 -3
2 500 10
2 501 -7
2 502 1
2 503 -7
2 504 8
2 505 -8
2 507 -1
2 508 4
2 509 4
2 510 8
2 511 4
3 0 -10
3 1 9
3 2 1
3 3 -4
3 4 -6
3 5 2
3 6 -1
3 7 7
3 8 5
3 9 -8
3 10 -3
3 11 -9
3 12 9
3 13 -6
3 14 -9
3 15 2
3 16 4
3 17 7
3 18 -1
3 19 6
3 20 6
3 21 1
3 22 -7
3 23 3
3 24 -1
3 25 -9
3 26 7
3 27 6
3 28 8
3 29 6
3 30 -2
3 31 6
3 32 -7
3 33 6
3 34 -1
3 35 -6
3 36 6
3 37 -2
3 38 3
3 39 7
3 40 -2
3 41 -1
3 42 9
3 43 6
3 44 7
3 45 2
3 46 7
3 47 -7
3 48 -5
3 49 1
3 50 9
3 51 -10
3 52 -9
3 53 -1
3 54 -5
3 55 -3
3 56 10
3 57 10
3 59 -3
3 61 -10
3 62 -7
3 63 5
3 64 7
3 65 -6
3 66 -3
3 67 8
3 68 -7
3 69 10
3 70 -9
3 71 -9
3 72 -1
3 73 -4
3 74 -4
3 75 1
3 76 -8
3 77 9
3 78 -5
3 79 6
3 80 6
3 81 5
3 83 -9
3 84 -5
3 85 -6
3 86 -9
3 87 10
3 88 -6
3 89 -9
3 90 10
3 92 5
3 94 3
3 95 9
3 96 -7
3 97 1
3 98 5
3 99 5
3 100 -9
3 101 -3
3 103 -9
3 105 5
3 106 4
3 107 7
3 108 7
3 110 -10
3 111 -7
3 112 -9
3 113 4
3 114 -9
3 116 -3
3 117 9
3 118 10
3 119 -2
3 120 -8
3 121 10
3 122 -9
3 123 -8
3 124 -5
3 125 -8
3 126 -5
3 127 -7
3 128 -3
3 129 1
3 130 2
3 132 -2
3 133 8
3 134 10
3 135 -10
3 136 9
3 137 7
3 138 -9
3 139 4
3 140 -1
3 141 1
3 143 9
3 144 -7
3 145 -1
3 146 1
3 147 -3
3 148 -9
3 149 4
3 150 -9
3 151 -4
3 152 10
3 153 -1
3 154 4
3 155 -5
3 156 8
3 157 -9
3 158 -5
3 159 -10
3 160 -7
3 161 -9
3 162 3
3 163 -8
3 164 5
3 165 2
3 166 -10
3 167 6
3 168 9
3 169 -1
3 170 2
3 171 5
3 172 -1
3 173 -6
3 174 1
3 175 4
3 176 -8
3 177 -8
3 178 -1
3 179 -2
3 180 -8
3 181 -3
3 182 1
3 184 -5
3 185 -10
3 186 5
3 187 -7
3 188 -10
3 189 -2
3 190 -8
3 191 5
3 192 -4
3 193 -10
3 194 6
3 195 -10
3 196 -10
3 197 -5
3 198 10
3 199 7
3 200 8
3 201 -4
3 202 1
3 203 1
3 204 1
3 205 10
3 206 4
3 207 9
3 208 -1
3 209 2
3 210 4
3 211 1
3 212 -10
3 213 -1
3 214 8
3 215 -5
3 216 -7
3 217 -1
3 218 -4
3 219 7
3 220 3
3 221 -10
3 222 7
3 223 9
3 224 8
3 225 -9
3 226 -6
3 227 2
3 228 -7
3 229 7
3 230 -7
3 231 3
3 232 -5
3 233 -7
3 234 -1
3 235 5
3 236 6
3 237 -3
3 238 -2
3 239 -9
3 240 -9
3 241 4
3 242 -10
3 243 6
3 244 7
3 245 -8
3 246 -8
3 247 -1
3 248 6
3 249 -6
3 250 9
3 252 1
3 253 7
3 254 8
3 255 -5
3 256 1
3 257 9
3 258 3
3 259 5
3 260 -10
3 261 -2
3 262 8
3 263 7
3 264 -6
3 265 6
3 266 9
3 267 4
3 268 -5
3 269 8
3 270 3
3 271 -1
3 272 -9
3 273 -5
3 274 -5
3 275 3
3 276 -2
3 277 -1
3 278 10
3 279 -8
3 280 -2
3 281 2
3 282 4
3 283 3
3 284 8
3 285 -6
3 286 4
3 287 -7
3 288 9
3 290 10
3 291 -1
3 292 -9
3 293 9
3 294 -9
3 295 -1
3 296 -4
3 298 10
3 299 -10
3 300 7
3 301 -4
3 302 -6
3 303 -2
3 304 -1
3 305 7
3 306 -6
3 307 2
3 308 -5
3 309 -9
3 310 3
3 311 -2
3 312 -5
3 314 3
3 315 5
3 316 -9
3 317 1
3 318 -1
3 319 6
3 320 8
3 321 -6
3 322 -8
3 323 -5
3 324 3
3 325 5
3 326 -5
3 327 10
3 328 -6
3 329 2
3 330 -3
3 331 -10
3 332 8
3 333 -4
3 334 -5
3 335 -2
3 336 -6
3 337 -8
3 338 9
3 339 6
3 340 -1
3 341 8
3 342 1
3 343 -5
3 344 6
3 345 -1
3 346 -6
3 347 7
3 348 2
3 349 -3
3 350 -1
3 351 -8
3 352 10
3 353 10
3 354 -6
3 355 -1
3 356 -8
3 357 4
3 358 -5
3 359 -1
3 360 5
3 361 -9
3 363 -5
3 364 4
3 365 8
3 366 -10
3 368 9
3 369 -8
3 370 -4
3 371 4
3 372 10
3 373 9
3 374 3
3 375 -3
3 376 7
3 377 3
3 378 -8
3 379 10
3 380 -2
3 381 -5
3 382 -7
3 383 -5
3 384 9
3 385 -6
3 386 -2
3 387 -6
3 388 -10
3 389 2
3 390 7
3 391 -1
3 392 2
3 393 -7
3 394 -9
3 395 -8
3 396 9
3 397 -5
3 399 -5
3 400 -4
3 401 -9
3 402 8
3 403 -1
3 404 10
3 405 -9
3 406 3
3 407 -5
3 408 5
3 409 -6
3 410 9
3 411 -2
3 412 -3
3 413 2
3 414 4
3 415 -9
3 416 -9
3 417 -10
3 418 5
3 419 3
3 420 -10
3 421 4
3 422 6
3 423 -2
3 424 -1
3 425 -2
3 426 10
3 427 10
3 428 -9
3 429 -1
3 430 6
3 431 -2
3 432 1
3 433 -10
3 434 -8
3 435 -2
3 436 2
3 438 2
3 439 -9
3 440 -5
3 441 -4
3 442 5
3 443 2
3 444 9
3 445 -6
3 446 6
3 447 -5
3 448 2
3 449 4
3 450 -9
3 451 -9
3 452 7
3 453 9
3 454 -1
3 455 -1
3 456 -1
3 457 2
3 458 -3
3 459 2
3 460 3
3 461 -5
3 462 -6
3 463 -10
3 464 -2
3 465 -1
3 466 -10
3 467 -6
3 468 7
3 469 -9
3 470 -9
3 471 8
3 472 -3
3 473 -8
3 474 -7
3 475 1
3 476 6
3 477 5
3 478 5
3 479 8
3 480 -10
3 481 -6
3 482 -3
3 483 -4
3 484 5
3 485 10
3 486 -2
3 487 10
3 488 -2
3 489 -8
3 490 1
3 491 -7
3 492 -2
3 493 -2
3 494 1
3 495 -2
3 496 -4
3 497 7
3 498 -8
3 499 -10
3 500 -2
3 501 -5
3 502 1
3 503 -9
3 504 -4
3 505 -7
3 506 -8
3 507 1
3 508 7
3 509 -8
3 510 2
3 511 -8
4 0 -10
4 2 -8
4 3 -3
4 4 6
4 5 10
4 6 4
4 7 2
4 8 4
4 9 3
4 10 -1
4 11 10
4 12 2
4 13 -10
4 14 -3
4 15 -3
4 16 10
4 17 -7
4 18 3
4 19 -2
4 20 7
4 21 -5
4 22 -7
4 23 3
4 24 -5
4 25 1
4 26 -10
4 27 8
4 28 2
4 29 4
4 30 -10
4 31 1
4 32 6
4 33 -3
4 34 6
4 35 7
4 36 -5
4 37 7
4 39 6
4 40 10
4 41 4
4 42 -10
4 43 -10
4 44 6
4 45 5
4 46 6
4 47 1
4 48 8
4 50 -8
4 51 -7
4 52 7
4 53 5
4 54 4
4 55 -2
4 56 10
4 57 6
4 58 -2
4 59 -5
4 60 -3
4 61 5
4 62 -2
4 63 1
4 64 -9
4 65 5
4 66 8
4 67 6
4 68 -5
4 69 -7
4 70 -9
4 71 -6
4 72 -9
4 73 -8
4 74 2
4 75 8
4 76 1
4 77 -3
4 79 4
4 80 6
4 81 8
4 82 1
4 83 1
4 84 7
4 85 1
4 86 9
4 87 -3
4 88 7
4 89 1
4 90 5
4 91 -8
4 92 10
4 93 -8
4 95 -6
4 97 -9
4 98 -9
4 99 4
4 100 4
4 101 -2
4 102 -3
4 103 3
4 104 7
4 105 3
4 106 5
4 107 10
4 108 -3
4 109 10
4 110 10
4 111 -8
4 112 4
4 113 -5
4 114 10
4 115 -1
4 116 3
4 117 10
4 118 -1
4 119 -9
4 120 2
4 121 -9
4 122 -8
4 123 2
4 124 -8
4 125 -7
4 126 5
4 127 6
4 128 3
4 129 4
4 130 10
4 131 -1
4 132 -6
4 133 8
4 135 3
4 136 -9
4 137 8
4 138 -2
4 139 -6
4 140 -2
4 141 9
4 142 8
4 144 10
4 145 -6
4 146 -1
4 147 -8
4 148 -1
4 149 -4
4 150 -9
4 152 7
4 153 4
4 154 -10
4 155 6
4 156 -4
4 157 -1
4 158 -9
4 159 -3
4 160 1
4 161 5
4 162 -2
4 165 3
4 166 -3
4 167 7
4 168 -3
4 169 -7
4 170 6
4 171 8
4 172 -1
4 173 -1
4 174 1
4 175 9
4 176 -6
4 177 4
4 178 1
4 179 2
4 180 10
4 181 -3
4 183 7
4 184 -6
4 185 6
4 186 2
4 187 -5
4 188 -5
4 189 4
4 190 -9
4 191 -3
4 192 -6
4 194 -8
4 195 -4
4 196 9
4 197 -1
4 198 6
4 199 -9
4 200 -5
4 201 5
4 202 8
4 203 8
4 204 8
4 205 8
4 206 7
4 208 -2
4 209 1
4 210 5
4 211 3
4 212 -10
4 213 5
4 214 6
4 215 -1
