128 128
6 77 -6
6 78 -1
6 79 -5
6 80 1
6 81 5
6 82 -4
6 83 2
6 84 5
6 85 10
6 86 2
6 87 4
6 88 2
6 89 10
6 90 -10
6 91 9
6 92 10
6 93 7
6 94 3
6 95 -7
6 96 9
6 97 -6
6 98 8
6 99 5
6 100 -8
6 101 -7
6 102 -3
6 103 -9
6 104 7
6 105 4
6 107 -3
6 108 -10
6 109 10
6 110 9
6 111 2
6 112 -5
6 113 -9
6 114 2
6 115 2
6 116 5
6 117 8
6 118 8
6 119 6
6 120 3
6 121 -9
6 122 -9
6 123 -6
6 124 -10
6 125 1
6 126 -2
6 127 5
7 0 1
7 1 9
7 2 -9
7 3 -1
7 4 -9
7 5 8
7 6 3
7 7 -2
7 8 -5
7 9 8
7 10 2
7 11 -8
7 12 6
7 13 8
7 14 -1
7 15 4
7 16 5
7 17 9
7 18 6
7 19 10
7 21 2
7 22 2
7 23 -6
7 24 -5
7 25 9
7 26 -5
7 27 -5
7 28 -2
7 30 -10
7 31 -7
7 32 -5
7 33 10
7 34 -5
7 35 -4
7 36 -2
7 37 -10
7 38 1
7 39 -6
7 40 1
7 41 -4
7 42 4
7 43 3
7 44 10
7 45 8
7 46 6
7 47 4
7 48 -4
7 49 6
7 50 -4
7 51 3
7 53 -4
7 54 1
7 55 9
7 56 6
7 57 7
7 58 8
7 59 -2
7 60 -5
7 61 -6
7 62 -7
7 63 9
7 64 1
7 65 -6
7 66 4
7 67 -4
7 68 -2
7 69 -8
7 70 -3
7 71 -4
7 72 -7
7 73 2
7 74 5
7 75 5
7 76 -6
7 78 9
7 79 10
7 80 -2
7 81 -6
7 82 6
7 83 -1
7 84 -8
7 85 -6
7 86 -1
7 87 4
7 88 6
7 89 3
7 90 3
7 91 -5
7 92 2
7 93 10
7 94 8
7 95 -9
7 96 9
7 97 -4
7 98 5
7 99 -4
7 100 7
7 101 1
7 102 2
7 103 -8
7 104 -9
7 105 1
7 106 -3
7 107 -2
7 108 -4
7 109 10
7 110 -3
7 111 10
7 112 10
7 113 9
7 114 -8
7 115 -5
7 116 5
7 117 8
7 118 -3
7 119 -4
7 120 -7
7 121 2
7 122 6
7 123 2
7 124 -3
7 125 10
7 127 -2
8 0 1
8 3 -7
8 4 4
8 5 -3
8 6 6
8 7 -10
8 8 -10
8 9 4
8 10 2
8 11 -9
8 12 8
8 13 -1
8 14 9
8 15 -8
8 16 -7
8 17 2
8 18 2
8 19 -8
8 20 9
8 21 3
8 22 3
8 23 1
8 24 5
8 25 6
8 26 -7
8 27 -4
8 28 -4
8 29 -1
8 31 9
8 32 6
8 33 10
8 34 3
8 35 -1
8 36 -8
8 37 5
8 38 -6
8 40 10
8 42 -1
8 43 -2
8 44 -2
8 46 9
8 47 -3
8 48 -9
8 49 -6
8 50 9
8 51 9
8 52 -3
8 53 -4
8 54 6
8 55 9
8 56 -6
8 57 -6
8 58 5
8 59 4
8 60 3
8 62 -2
8 63 7
8 64 5
8 65 4
8 66 3
8 67 -5
8 68 -10
8 69 -10
8 70 -2
8 71 9
8 72 -5
8 73 -8
8 74 9
8 75 5
8 76 -2
8 77 -9
8 78 10
8 79 10
8 80 10
8 81 3
8 82 -7
8 83 3
8 84 -4
8 85 -10
8 86 -7
8 87 -4
8 89 -6
8 90 6
8 91 10
8 92 -8
8 93 -5
8 94 7
8 95 9
8 96 6
8 97 -4
8 98 7
8 99 9
8 100 6
8 101 -3
8 102 -7
8 103 -9
8 104 -7
8 105 -10
8 106 10
8 107 2
8 108 -6
8 109 -7
8 110 -1
8 111 -4
8 112 8
8 113 9
8 114 -10
8 115 -2
8 116 -1
8 117 -8
8 118 -2
8 119 3
8 120 5
8 121 -10
8 122 -7
8 123 10
8 124 -2
8 125 -3
8 126 -2
8 127 4
9 0 2
9 1 -5
9 2 -10
9 3 -9
9 4 5
9 5 4
9 6 5
9 7 1
9 8 2
9 9 -9
9 10 -4
9 11 -10
9 12 6
9 13 -9
9 14 8
9 15 4
9 16 4
9 17 -6
9 18 -9
9 19 4
9 20 8
9 21 -8
9 22 -4
9 23 -8
9 24 3
9 25 -10
9 26 6
9 27 6
9 28 4
9 29 -6
9 30 3
9 31 -6
9 32 7
9 33 -2
9 34 -6
9 35 -9
9 36 -8
9 37 10
9 39 10
9 40 2
9 41 -9
9 42 -8
9 43 2
9 44 -10
9 45 -4
9 46 10
9 47 1
9 48 1
9 50 -7
9 51 2
9 52 -4
9 53 4
9 54 2
9 56 1
9 57 -5
9 58 3
9 59 -8
9 60 2
9 61 -10
9 62 -3
9 63 4
9 64 6
9 65 5
9 66 5
9 67 -1
9 68 -9
9 69 -2
9 70 9
9 71 -5
9 72 3
9 73 -10
9 74 -3
9 75 -7
9 77 1
9 79 -3
9 80 8
9 81 4
9 82 -9
9 83 -3
9 84 6
9 85 10
9 86 3
9 87 -5
9 88 4
9 89 8
9 90 8
9 91 10
9 92 7
9 93 3
9 94 8
9 95 8
9 96 -2
9 97 -9
9 98 6
9 99 10
9 100 5
9 101 10
9 102 -7
9 103 -1
9 104 -4
9 105 3
9 106 -9
9 107 7
9 108 -8
9 109 -8
9 110 4
9 111 10
9 112 1
9 113 10
9 115 9
9 118 6
9 119 5
9 120 -9
9 121 -9
9 122 -1
9 123 -3
9 124 3
9 125 5
9 126 10
9 127 -9
10 0 10
10 1 7
10 2 6
10 3 -5
10 4 -6
10 5 6
10 6 -6
10 7 6
10 8 -1
10 9 2
10 10 -1
10 11 7
10 12 4
10 13 1
10 14 -3
10 16 5
10 17 10
10 18 -8
10 19 -10
10 20 -5
10 21 5
10 22 10
10 23 3
10 24 -9
10 25 -2
10 26 3
10 27 -10
10 28 2
10 29 6
10 30 6
10 31 2
10 32 -2
10 33 -3
10 34 -2
10 35 1
10 36 5
10 37 -10
10 38 -4
10 39 -10
10 40 4
10 41 10
10 42 -4
10 43 9
10 44 4
10 45 -3
10 46 10
10 48 -1
10 49 -9
10 50 3
10 52 9
10 53 10
10 54 -1
10 55 3
10 56 -1
10 57 5
10 58 -6
10 59 2
10 60 -8
10 61 1
10 62 -8
10 63 -8
10 64 6
10 65 -1
10 66 -8
10 67 -3
10 68 -6
10 69 5
10 70 -10
10 71 -5
10 72 -5
10 73 -8
10 74 -9
10 75 -4
10 76 -10
10 77 9
10 78 -1
10 79 -4
10 80 -9
10 81 5
10 82 7
10 83 -1
10 84 1
10 85 5
10 86 -6
10 87 -8
10 88 9
10 89 10
10 90 -10
10 91 -4
10 92 -1
10 93 -3
10 94 3
10 95 9
10 96 -7
10 97 -3
10 98 -2
10 99 -4
10 100 -6
10 101 4
10 102 -8
10 103 -1
10 104 8
10 105 -9
10 106 1
10 107 -5
10 108 -9
10 109 2
10 110 -2
10 111 4
10 112 9
10 113 4
10 114 5
10 115 5
10 116 10
10 117 -2
10 118 -9
10 119 7
10 120 2
10 121 2
10 122 -7
10 123 6
10 124 8
10 125 -1
10 126 10
10 127 -2
11 0 2
11 1 -9
11 2 -7
11 3 -3
11 4 -10
11 5 2
11 6 -3
11 7 8
11 8 -5
11 9 6
11 10 -6
11 11 4
11 12 7
11 13 6
11 14 5
11 15 -5
11 16 -5
11 17 10
11 18 -7
11 19 1
11 20 1
11 21 -8
11 22 -5
11 23 -7
11 25 -6
11 26 -7
11 27 -2
11 28 5
11 29 9
11 30 3
11 31 1
11 32 -3
11 33 -7
11 34 5
11 35 5
11 36 -7
11 37 -4
11 38 3
11 39 1
11 40 -7
11 41 -5
11 42 6
11 44 -2
11 45 9
11 46 -3
11 47 1
11 48 -2
11 49 -6
11 50 -9
11 51 9
11 52 1
11 53 3
11 54 -10
11 55 5
11 56 3
11 57 -9
11 58 -9
11 59 -5
11 60 6
11 61 3
11 62 -6
11 63 -4
11 64 1
11 65 -6
11 66 -5
11 67 2
11 68 -3
11 69 -7
11 70 4
11 71 7
11 72 -6
11 73 3
11 74 -10
11 76 -10
11 77 3
11 78 3
11 79 10
11 80 1
11 81 1
11 82 7
11 83 4
11 84 -4
11 85 6
11 86 -1
11 87 -6
11 88 -6
11 89 -5
11 90 2
11 91 2
11 92 -3
11 93 -7
11 94 -4
11 95 -10
11 96 -9
11 97 8
11 98 -4
11 99 6
11 100 -3
11 101 9
11 102 -4
11 103 2
11 104 -1
11 105 -9
11 106 -9
11 107 9
11 108 -7
11 109 5
11 111 -7
11 113 4
11 114 -6
11 115 -5
11 116 -6
11 117 -8
11 118 -10
11 119 9
11 120 7
11 121 -3
11 122 4
11 123 -4
11 124 -9
11 125 -1
11 126 6
11 127 -9
12 0 -1
12 1 1
12 2 -4
12 3 -2
12 4 10
12 5 -1
12 6 1
12 7 1
12 8 -9
12 9 -2
12 10 4
12 11 -8
12 12 10
12 13 -8
12 14 -6
12 15 -6
12 16 10
12 17 -5
12 18 -10
12 19 -10
12 20 -2
12 21 -10
12 22 -10
12 23 9
12 24 -9
12 25 -5
12 26 5
12 27 10
12 28 7
12 29 -4
12 30 1
12 31 -10
12 32 -10
12 34 -2
12 35 2
12 36 4
12 37 -2
12 38 9
12 39 7
12 40 4
12 41 -1
12 42 2
12 43 -1
12 44 -10
12 45 -8
12 47 3
12 48 3
12 49 1
12 50 -1
12 51 8
12 52 -3
12 53 -9
12 54 -6
12 55 1
12 56 -5
12 57 -3
12 59 -3
12 60 -2
12 61 -8
12 62 -3
12 63 1
12 64 -1
12 65 5
12 66 -4
12 67 -8
12 69 -7
12 70 -10
12 71 6
12 72 2
12 73 5
12 75 4
12 76 -4
12 77 -7
12 78 1
12 79 1
12 80 6
12 81 -3
12 82 -2
12 83 -3
12 84 5
12 85 10
12 86 -6
12 87 10
12 88 7
12 89 -1
12 90 2
12 92 4
12 93 -9
12 94 9
12 95 6
12 96 4
12 97 -4
12 98 9
12 99 5
12 100 3
12 101 6
12 102 9
12 103 9
12 104 4
12 105 -3
12 106 -8
12 107 1
12 108 6
12 109 -6
12 110 7
12 111 8
12 112 -1
12 113 2
12 114 7
12 115 8
12 116 -1
12 117 -7
12 118 -3
12 119 1
12 120 7
12 121 -9
12 122 4
12 124 3
12 125 5
12 126 -6
12 127 10
13 0 -7
13 1 -8
13 2 -5
13 4 -2
13 5 9
13 6 8
13 7 -6
13 8 1
13 9 8
13 10 9
13 11 -1
13 12 -7
13 13 10
13 14 4
13 15 -4
13 16 1
13 17 -5
13 18 -10
13 19 1
13 20 -5
13 21 -6
13 22 -1
13 23 -2
13 25 9
13 26 -3
13 27 8
13 28 2
13 29 -6
13 30 2
13 31 -5
13 32 -7
13 33 10
13 34 7
13 35 -1
13 37 -6
13 38 3
13 39 6
13 40 -6
13 41 -6
13 42 -7
13 43 -8
13 44 8
13 45 -4
13 46 8
13 47 -2
13 48 -8
13 49 -7
13 50 -1
13 51 -6
13 52 8
13 53 3
13 54 -4
13 55 -8
13 56 5
13 57 -9
13 58 -7
13 59 5
13 60 9
13 61 -4
13 62 2
13 64 -3
13 65 9
13 66 2
13 67 1
13 68 -7
13 69 -8
13 70 -8
13 71 3
13 72 -8
13 73 6
13 74 8
13 75 5
13 76 -3
13 77 8
13 78 -2
13 79 -3
13 80 -5
13 82 1
13 83 5
13 84 2
13 85 -9
13 86 5
13 87 -1
13 88 10
13 89 -9
13 90 -5
13 91 4
13 92 10
13 93 6
13 94 9
13 95 -7
13 96 -9
13 97 -6
13 98 7
13 99 -3
13 100 2
13 101 2
13 102 10
13 103 10
13 104 -5
13 105 -2
13 106 2
13 107 4
13 108 -2
13 109 -8
13 110 8
13 111 -7
13 112 -8
13 113 -3
13 114 -10
13 115 6
13 116 -1
13 117 -8
13 118 1
13 119 -2
13 120 -7
13 121 -4
13 122 -6
13 123 -5
13 124 5
13 125 -7
13 126 -1
14 0 2
14 1 -8
14 2 7
14 3 9
14 4 -7
14 5 10
14 6 10
14 7 -9
14 9 -8
14 10 -8
14 11 -6
14 12 -7
14 13 7
14 14 -5
14 15 -2
14 16 -7
14 17 -5
14 18 1
14 19 1
14 20 5
14 21 -6
14 22 5
14 23 -5
14 24 6
14 25 10
14 26 7
14 28 1
14 29 3
14 30 -8
14 31 -8
14 32 -10
14 33 -6
14 34 5
14 35 5
14 36 6
14 37 -3
14 38 4
14 39 -1
14 40 -2
14 41 -4
14 42 -2
14 43 -4
14 44 -10
14 45 -7
14 46 10
14 47 -1
14 48 -2
14 49 -9
14 51 -6
14 52 -6
14 53 -10
14 54 -4
14 55 6
14 56 -2
14 57 7
14 58 -7
14 59 -3
14 60 2
14 61 -6
14 62 8
14 64 1
14 66 -10
14 67 -10
14 68 -6
14 69 -2
14 70 4
14 71 5
14 72 8
14 73 -10
14 74 -6
14 75 2
14 76 -8
14 77 7
14 78 -3
14 79 -5
14 80 -1
14 81 6
14 83 7
14 84 -10
14 85 5
14 86 -6
14 87 6
14 88 5
14 89 -8
14 90 4
14 91 -10
14 92 1
14 93 1
14 94 3
14 95 -1
14 96 9
14 98 -4
14 99 -3
14 100 6
14 101 2
14 102 -9
14 104 3
14 105 -10
14 106 8
14 107 -10
14 108 2
14 109 2
14 111 -7
14 112 -8
14 113 1
14 114 2
14 115 3
14 116 -1
14 117 -8
14 118 -7
14 119 9
14 120 3
14 121 -1
14 122 -9
14 123 -1
14 124 -9
14 125 -7
14 126 -10
14 127 -4
15 0 1
15 1 -3
15 3 7
15 4 -10
15 5 10
15 6 -5
15 7 4
15 8 -9
15 9 3
15 10 6
15 11 4
15 12 6
15 13 -3
15 14 9
15 15 -3
15 16 -5
15 17 -10
15 18 7
15 19 -9
15 20 7
15 21 9
15 22 -3
15 23 5
15 24 5
15 25 -8
15 26 3
15 27 -1
15 28 9
15 29 8
15 30 2
15 31 8
15 32 9
15 33 7
15 34 -10
15 35 -8
15 36 3
15 37 -7
15 38 2
15 39 -4
15 40 1
15 41 10
15 42 -4
15 43 1
15 45 -3
15 46 -8
15 47 -7
15 48 6
15 49 -4
15 50 -6
15 51 -6
15 52 4
15 53 -2
15 55 7
15 56 -7
15 57 -1
15 58 -2
15 59 9
15 60 7
15 61 -1
15 63 2
15 64 1
15 65 -4
15 66 -9
15 67 6
15 68 3
15 69 9
15 70 -8
15 71 -5
15 72 -3
15 73 6
15 74 5
15 75 2
15 76 -1
15 77 7
15 78 9
15 79 -6
15 80 5
15 81 -5
15 82 -5
15 83 -1
15 84 8
15 86 -7
15 87 2
15 88 -10
15 89 7
15 90 2
15 91 -3
15 92 -5
15 93 -2
15 94 -2
15 95 7
15 96 2
15 98 7
15 99 -3
15 100 -3
15 101 -2
15 102 -6
15 103 -2
15 104 -10
15 105 -10
15 106 2
15 107 -3
15 108 -3
15 109 6
15 110 8
15 111 -7
15 112 -7
15 113 7
15 114 -7
15 115 6
15 116 -9
15 117 2
15 118 7
15 119 5
15 120 -1
15 121 9
15 122 -10
15 123 3
15 124 4
15 125 -10
15 126 -5
15 127 5
16 0 -4
16 1 10
16 2 -5
16 3 -7
16 4 10
16 6 -9
16 7 3
16 8 -1
16 9 6
16 10 1
16 11 6
16 12 7
16 13 -7
16 14 6
16 15 9
16 16 -2
16 17 8
16 18 -8
16 19 -1
16 20 -9
16 21 5
16 23 -3
16 24 4
16 25 -7
16 26 -3
16 27 6
16 28 -5
16 29 10
16 30 -7
16 31 -2
16 32 -8
16 33 2
16 34 -2
16 35 2
16 36 -5
16 37 -3
16 38 9
16 39 7
16 40 -10
16 41 5
16 43 7
16 44 5
16 45 -9
16 46 -9
16 48 -5
16 49 1
16 50 8
16 51 -2
16 52 5
16 53 -6
16 54 -2
16 55 4
16 56 9
16 57 3
16 58 -1
16 59 1
16 60 2
16 61 1
16 62 -10
16 63 5
16 64 8
16 65 8
16 66 -10
16 67 2
16 68 -9
16 69 3
16 70 7
16 71 -9
16 72 -3
16 73 2
16 74 3
16 75 10
16 76 -3
16 77 -5
16 79 -6
16 80 1
16 81 -8
16 82 -9
16 83 -1
16 84 7
16 85 -3
16 86 9
16 87 -10
16 88 -4
16 89 1
16 90 -2
16 91 5
16 92 -7
16 93 5
16 94 -5
16 95 -10
16 96 1
16 97 7
16 98 4
16 99 -9
16 100 2
16 101 -3
16 102 4
16 103 6
16 105 8
16 106 4
16 107 -10
16 108 -8
16 109 9
16 110 -8
16 111 3
16 112 7
16 113 8
16 114 -5
16 115 -2
16 116 10
16 118 -6
16 119 9
16 121 3
16 122 -9
16 123 10
16 124 -6
16 125 10
16 126 8
16 127 -1
17 0 -7
17 1 -3
17 3 5
17 4 4
17 5 10
17 6 4
17 7 10
17 8 5
17 9 -3
17 10 -9
17 11 7
17 12 3
17 13 10
17 15 -10
17 16 5
17 17 -3
17 18 6
17 19 -10
17 20 -2
17 21 8
17 22 3
17 23 -9
17 24 4
17 25 6
17 26 4
17 27 5
17 28 10
17 29 7
17 30 7
17 31 -7
17 32 10
17 33 -5
17 35 -8
17 36 4
17 37 -6
17 39 6
17 41 -3
17 42 2
17 43 -3
17 45 -10
17 46 6
17 47 2
17 48 5
17 49 10
17 50 3
17 51 5
17 52 -2
17 53 -8
17 54 1
17 55 9
17 56 2
17 57 7
17 58 -7
17 59 7
17 60 2
17 61 9
17 62 -7
17 65 -9
17 66 -5
17 67 -9
17 68 -7
17 69 2
17 71 10
17 72 9
17 73 4
17 74 -7
17 75 -9
17 76 -2
17 77 7
17 78 -10
17 79 5
17 80 -1
17 81 8
17 82 2
17 83 9
17 84 -4
17 85 -9
17 86 -1
17 87 7
