256 256
4 228 4
4 230 7
4 231 -1
4 232 3
4 233 -5
4 234 -7
4 235 2
4 236 -5
4 237 -10
4 238 -2
4 239 4
4 240 1
4 241 2
4 243 -8
4 244 3
4 245 -3
4 246 7
4 247 -6
4 248 -4
4 249 -7
4 250 -4
4 251 6
4 252 7
4 253 9
4 254 3
4 255 1
5 0 -7
5 1 -9
5 2 9
5 3 8
5 4 -3
5 5 4
5 7 10
5 8 -10
5 9 2
5 10 10
5 11 2
5 12 -1
5 13 -6
5 14 5
5 15 -2
5 16 6
5 17 -5
5 18 2
5 19 -10
5 20 7
5 21 -8
5 22 -4
5 23 -7
5 24 -1
5 26 -4
5 27 -8
5 28 1
5 29 -7
5 30 10
5 31 -2
5 32 8
5 33 -7
5 34 -8
5 35 8
5 36 1
5 38 10
5 39 8
5 40 -4
5 41 -1
5 42 -8
5 43 -10
5 44 -9
5 45 -5
5 46 3
5 47 9
5 48 -9
5 49 9
5 50 5
5 51 -3
5 52 3
5 53 -1
5 54 2
5 55 8
5 56 9
5 57 6
5 58 -4
5 59 -7
5 60 2
5 61 -6
5 62 9
5 63 9
5 64 -8
5 65 10
5 66 8
5 67 1
5 68 -10
5 69 8
5 70 -4
5 71 -7
5 72 -7
5 73 5
5 74 -8
5 75 -10
5 76 9
5 77 3
5 78 7
5 79 -4
5 80 3
5 81 5
5 82 3
5 83 3
5 84 2
5 85 -7
5 86 2
5 87 -9
5 88 -4
5 89 5
5 90 -2
5 91 9
5 92 -2
5 93 5
5 94 -9
5 95 -9
5 96 10
5 97 -10
5 98 10
5 99 -4
5 100 7
5 101 -9
5 102 2
5 103 1
5 104 1
5 105 2
5 106 -3
5 107 1
5 108 4
5 109 8
5 110 -10
5 111 5
5 112 10
5 113 -4
5 114 -2
5 115 -6
5 116 -2
5 117 1
5 118 -3
5 119 -8
5 120 -2
5 121 9
5 122 -10
5 123 -9
5 124 -3
5 125 5
5 126 -10
5 127 -2
5 128 2
5 129 3
5 130 1
5 131 -9
5 132 1
5 133 10
5 134 1
5 135 6
5 137 -9
5 138 -8
5 139 7
5 140 2
5 141 2
5 142 7
5 143 -2
5 144 -7
5 145 7
5 146 6
5 147 2
5 148 -3
5 149 5
5 150 -9
5 151 4
5 152 2
5 153 3
5 154 -1
5 155 8
5 156 3
5 157 -6
5 158 -10
5 159 6
5 160 -6
5 161 9
5 162 -9
5 163 -9
5 164 -8
5 165 2
5 166 10
5 167 -7
5 168 -10
5 169 -7
5 170 -3
5 171 8
5 172 10
5 173 -3
5 174 1
5 176 -1
5 178 7
5 179 -6
5 180 -2
5 181 2
5 182 -5
5 183 1
5 184 4
5 185 -3
5 187 -6
5 188 -6
5 189 -4
5 190 6
5 191 5
5 192 -8
5 193 -10
5 194 2
5 195 -6
5 196 2
5 197 -5
5 199 -8
5 200 6
5 201 -10
5 202 2
5 203 2
5 204 -3
5 205 -10
5 207 -6
5 208 2
5 209 2
5 210 -3
5 211 3
5 212 -7
5 213 -9
5 214 -9
5 215 -8
5 216 3
5 217 -7
5 218 -5
5 219 -1
5 220 -2
5 221 -8
5 222 5
5 223 5
5 224 8
5 225 -9
5 226 -10
5 227 -3
5 228 3
5 229 -3
5 230 -8
5 231 -10
5 232 -9
5 233 -6
5 234 -7
5 236 2
5 237 -5
5 238 -7
5 239 -4
5 240 -6
5 241 -3
5 242 -7
5 243 -2
5 244 -10
5 245 6
5 246 -2
5 248 -1
5 249 -3
5 251 4
5 252 -2
5 253 9
5 255 7
6 0 -5
6 1 4
6 2 -4
6 3 -9
6 4 6
6 5 8
6 6 -6
6 7 -2
6 8 -5
6 9 5
6 10 -3
6 11 -9
6 12 5
6 14 -5
6 15 7
6 16 -5
6 17 -5
6 18 -6
6 19 -2
6 20 8
6 21 -6
6 23 -1
6 24 10
6 25 8
6 26 -3
6 27 3
6 28 -8
6 29 -3
6 30 -3
6 31 7
6 32 -2
6 33 -9
6 34 5
6 37 8
6 39 7
6 40 -1
6 41 7
6 42 9
6 43 -6
6 44 -5
6 45 -8
6 46 -9
6 47 9
6 48 2
6 49 2
6 50 2
6 52 3
6 53 2
6 54 6
6 55 -2
6 56 6
6 57 7
6 58 -1
6 59 -4
6 60 4
6 61 -7
6 62 8
6 63 2
6 64 2
6 65 1
6 67 -7
6 68 1
6 69 -4
6 70 -4
6 71 3
6 72 7
6 73 6
6 74 -6
6 75 10
6 76 -6
6 78 4
6 79 -9
6 80 9
6 81 9
6 82 8
6 83 -3
6 84 7
6 85 2
6 86 -3
6 87 -7
6 88 -8
6 89 -7
6 90 2
6 91 -8
6 92 -7
6 93 -9
6 94 9
6 95 -6
6 96 -2
6 97 10
6 99 -10
6 100 -8
6 102 4
6 103 -1
6 104 10
6 105 -2
6 106 -3
6 107 -9
6 108 7
6 109 5
6 110 2
6 111 10
6 112 8
6 113 4
6 114 9
6 115 8
6 116 8
6 117 7
6 118 -7
6 119 -1
6 122 6
6 123 4
6 124 -3
6 126 -8
6 127 7
6 128 -2
6 129 8
6 130 6
6 131 10
6 133 2
6 134 6
6 135 -7
6 136 9
6 137 -6
6 138 -6
6 139 1
6 140 10
6 141 -4
6 142 3
6 143 -4
6 144 9
6 145 -8
6 146 -10
6 147 -1
6 148 1
6 149 3
6 150 -5
6 151 7
6 152 -6
6 154 -1
6 155 1
6 156 -7
6 157 -7
6 158 -10
6 159 -3
6 160 8
6 161 1
6 162 -2
6 163 -8
6 164 -8
6 165 2
6 166 -9
6 167 8
6 168 3
6 169 -5
6 170 -2
6 171 -8
6 172 7
6 173 7
6 174 -5
6 175 -6
6 176 4
6 177 -5
6 178 -5
6 179 -3
6 181 3
6 182 1
6 183 9
6 184 -5
6 185 1
6 186 -3
6 187 -6
6 188 1
6 189 8
6 190 2
6 191 3
6 192 -4
6 193 1
6 194 10
6 195 -8
6 196 7
6 197 8
6 198 -2
6 199 7
6 200 -2
6 201 -8
6 202 -3
6 204 -2
6 205 8
6 206 9
6 207 6
6 208 5
6 209 -10
6 210 -6
6 211 5
6 212 -10
6 213 4
6 215 -7
6 217 -5
6 219 -4
6 220 -3
6 221 6
6 223 -3
6 225 -3
6 226 8
6 227 10
6 228 7
6 229 9
6 230 2
6 231 -10
6 232 -8
6 233 -3
6 235 8
6 236 -6
6 237 5
6 238 -3
6 239 -2
6 240 -4
6 241 -1
6 242 -6
6 244 7
6 245 3
6 246 -10
6 247 -10
6 248 -6
6 249 4
6 250 -6
6 251 -4
6 252 8
6 253 10
6 254 -5
6 255 2
7 0 -4
7 1 6
7 3 -6
7 4 3
7 5 -6
7 6 10
7 7 -2
7 8 -3
7 9 -10
7 10 10
7 11 -3
7 12 8
7 13 -3
7 14 2
7 15 5
7 16 -1
7 17 6
7 18 -4
7 19 -3
7 20 -3
7 21 1
7 22 3
7 23 8
7 24 4
7 26 5
7 27 -6
7 28 6
7 29 7
7 30 5
7 31 5
7 32 7
7 34 -9
7 35 7
7 36 -10
7 37 -5
7 38 5
7 39 7
7 40 1
7 41 -6
7 42 -6
7 43 7
7 44 -7
7 45 4
7 46 7
7 47 -10
7 48 9
7 49 -8
7 50 -6
7 51 7
7 52 2
7 53 -8
7 54 -6
7 55 7
7 56 -1
7 57 -6
7 58 7
7 59 6
7 60 10
7 61 9
7 62 -8
7 64 -5
7 65 -4
7 67 -4
7 68 -2
7 69 -8
7 71 9
7 72 9
7 73 9
7 74 6
7 75 -8
7 76 3
7 77 1
7 78 -1
7 79 8
7 80 6
7 81 -1
7 82 8
7 83 -8
7 84 5
7 85 1
7 86 -5
7 87 9
7 88 1
7 89 6
7 90 -10
7 91 -9
7 92 9
7 93 1
7 94 -2
7 95 7
7 96 -5
7 97 8
7 98 -1
7 99 -9
7 100 -1
7 101 -3
7 102 3
7 103 8
7 104 -6
7 105 5
7 106 -7
7 107 -7
7 108 2
7 109 9
7 110 -3
7 111 -10
7 112 5
7 113 7
7 114 9
7 115 -5
7 116 1
7 117 2
7 118 1
7 119 1
7 120 7
7 121 -4
7 122 -2
7 123 -4
7 124 -9
7 125 -6
7 126 -4
7 127 -7
7 128 5
7 129 -10
7 130 -10
7 131 2
7 132 9
7 133 5
7 134 -7
7 135 -3
7 137 9
7 138 10
7 139 9
7 140 7
7 141 7
7 142 6
7 143 -6
7 144 -3
7 145 7
7 146 -6
7 147 -7
7 148 -6
7 149 -8
7 150 1
7 151 10
7 152 4
7 153 -1
7 154 -9
7 155 6
7 156 -1
7 157 8
7 158 7
7 159 -3
7 160 9
7 161 7
7 162 -7
7 163 -10
7 164 -5
7 165 -6
7 166 -3
7 167 -10
7 168 5
7 169 10
7 170 -4
7 171 9
7 172 -4
7 173 1
7 174 1
7 175 2
7 176 -2
7 177 -8
7 178 -1
7 180 -5
7 181 -3
7 182 -10
7 183 -1
7 184 1
7 185 -8
7 186 -4
7 187 6
7 188 2
7 189 -3
7 190 -6
7 191 7
7 192 3
7 193 -8
7 195 3
7 196 -3
7 197 1
7 198 4
7 200 -4
7 201 -2
7 202 8
7 203 3
7 204 -2
7 205 -6
7 206 -9
7 207 6
7 208 -4
7 209 10
7 210 -6
7 211 -8
7 212 10
7 213 2
7 214 -1
7 216 4
7 217 10
7 218 -2
7 219 -8
7 220 -4
7 221 -5
7 222 10
7 223 6
7 224 -2
7 225 -4
7 226 -5
7 227 -3
7 228 -1
7 229 2
7 230 7
7 231 3
7 232 -3
7 233 7
7 234 -8
7 235 6
7 236 -4
7 237 7
7 238 -8
7 239 5
7 240 -2
7 241 -6
7 242 4
7 243 7
7 244 -1
7 245 -6
7 246 -4
7 247 9
7 248 -9
7 249 5
7 250 2
7 251 8
7 252 6
7 253 8
7 254 -7
7 255 8
8 0 -6
8 1 5
8 2 3
8 4 1
8 5 -10
8 6 -10
8 7 -6
8 8 8
8 9 7
8 10 8
8 11 -4
8 12 -2
8 13 3
8 14 -10
8 15 9
8 16 -2
8 17 5
8 18 -8
8 19 -9
8 20 -5
8 21 -5
8 22 -10
8 23 2
8 24 -3
8 25 -2
8 26 -5
8 27 1
8 28 1
8 30 7
8 31 -4
8 32 -4
8 33 5
8 34 -7
8 35 -3
8 36 5
8 37 8
8 38 -7
8 39 -6
8 40 2
8 41 -5
8 43 9
8 44 5
8 45 -1
8 46 3
8 47 10
8 50 3
8 51 9
8 52 6
8 53 10
8 54 -7
8 56 1
8 57 3
8 58 -5
8 59 9
8 60 -7
8 61 8
8 62 -5
8 63 6
8 64 9
8 65 -8
8 66 6
8 67 7
8 68 6
8 69 -9
8 70 -7
8 71 9
8 72 3
8 73 -1
8 74 10
8 75 9
8 76 6
8 77 -8
8 78 -9
8 79 7
8 80 -6
8 81 6
8 83 -1
8 84 -1
8 85 8
8 86 10
8 87 -2
8 88 1
8 89 7
8 90 9
8 91 -8
8 92 2
8 93 -3
8 94 6
8 95 -4
8 96 -8
8 97 -8
8 98 -10
8 99 9
8 100 7
8 101 1
8 102 -8
8 104 1
8 105 10
8 106 5
8 107 6
8 108 4
8 109 -7
8 110 -10
8 111 -6
8 112 7
8 113 8
8 114 -4
8 115 -5
8 116 3
8 117 -3
8 119 -10
8 120 9
8 121 -10
8 122 -1
8 123 7
8 124 4
8 125 -8
8 126 9
8 127 -10
8 128 -1
8 129 -8
8 131 10
8 132 6
8 133 -4
8 134 2
8 135 4
8 136 -4
8 137 -9
8 138 -8
8 139 -3
8 140 8
8 141 -10
8 142 -3
8 143 -9
8 144 -10
8 145 -3
8 146 -7
8 147 -6
8 148 7
8 149 -1
8 150 1
8 151 -7
8 152 -4
8 153 9
8 154 -1
8 155 -6
8 156 -6
8 157 7
8 158 -3
8 159 1
8 160 3
8 162 -4
8 163 6
8 164 10
8 165 -5
8 166 8
8 167 4
8 168 7
8 169 -6
8 170 -10
8 171 -10
8 172 -2
8 173 6
8 174 4
8 175 -7
8 176 -1
8 177 1
8 178 -5
8 179 8
8 180 7
8 181 4
8 182 -2
8 183 -5
8 184 5
8 185 -7
8 186 -9
8 187 -2
8 188 8
8 189 -5
8 190 7
8 191 -9
8 192 -1
8 193 -3
8 194 9
8 195 8
8 196 -3
8 197 7
8 198 -6
8 200 4
8 201 6
8 202 1
8 203 8
8 204 2
8 205 -3
8 206 3
8 207 2
8 208 -5
8 209 -3
8 210 5
8 211 -7
8 212 1
8 213 -4
8 214 4
8 215 2
8 216 -3
8 217 1
8 218 -10
8 219 7
8 220 -7
8 221 10
8 222 2
8 223 5
8 224 3
8 225 10
