64 64
2 52 9
2 53 -6
2 54 -10
2 55 1
2 56 9
2 57 2
2 58 -6
2 61 10
2 62 4
2 63 -2
3 0 -7
3 2 -4
3 3 2
3 4 6
3 5 4
3 6 3
3 7 4
3 8 -7
3 9 8
3 10 3
3 11 5
3 12 -1
3 13 -3
3 14 -8
3 15 1
3 16 -9
3 17 -6
3 18 -2
3 19 -6
3 20 9
3 21 8
3 22 -2
3 23 -9
3 24 -5
3 25 -1
3 26 -8
3 27 8
3 28 2
3 29 5
3 30 3
3 31 7
3 32 -5
3 33 -3
3 34 -10
3 35 -9
3 36 -6
3 37 3
3 38 4
3 39 2
3 40 -7
3 41 10
3 42 8
3 43 -5
3 44 1
3 45 9
3 47 -4
3 48 -7
3 49 -8
3 50 -3
3 51 3
3 52 -6
3 53 -2
3 54 6
3 55 7
3 58 9
3 59 6
3 60 5
3 61 -7
3 62 5
3 63 -3
4 0 1
4 2 10
4 3 4
4 4 -6
4 5 -7
4 6 -5
4 7 -8
4 8 -10
4 9 8
4 10 4
4 12 4
4 13 10
4 14 9
4 15 -9
4 16 8
4 17 6
4 18 -2
4 19 -5
4 20 -3
4 21 -4
4 22 -4
4 23 -4
4 24 -6
4 25 1
4 26 5
4 27 9
4 28 5
4 29 6
4 30 5
4 31 7
4 32 8
4 33 3
4 35 -9
4 36 5
4 37 -8
4 39 -1
4 40 2
4 41 -6
4 42 6
4 43 7
4 44 -9
4 45 9
4 46 -7
4 47 -10
4 48 1
4 49 -9
4 50 8
4 51 -8
4 52 -10
4 53 -1
4 56 7
4 57 8
4 58 -4
4 59 10
4 60 5
4 61 -3
4 62 8
4 63 -7
5 1 7
5 2 5
5 3 -8
5 4 2
5 5 -5
5 6 8
5 7 -2
5 8 8
5 9 -7
5 10 -2
5 11 8
5 12 -6
5 13 7
5 14 7
5 15 8
5 16 9
5 17 -1
5 18 7
5 19 -5
5 20 1
5 21 -7
5 22 -7
5 23 9
5 24 4
5 25 -7
5 26 2
5 27 1
5 28 2
5 29 -6
5 30 4
5 31 8
5 33 -8
5 34 7
5 35 -9
5 36 4
5 37 6
5 38 6
5 39 -9
5 40 -1
5 41 2
5 42 -10
5 43 7
5 44 -10
5 46 6
5 47 -8
5 48 -4
5 49 2
5 50 -9
5 51 -4
5 52 7
5 53 7
5 54 2
5 55 -3
5 56 8
5 57 -1
5 58 -7
5 59 8
5 60 9
5 61 -6
5 62 -7
5 63 -6
6 0 -4
6 1 5
6 2 -5
6 3 7
6 4 -4
6 5 6
6 6 8
6 8 5
6 9 -5
6 10 2
6 11 -10
6 12 -8
6 13 9
6 14 -7
6 15 5
6 16 3
6 17 -8
6 18 -6
6 19 3
6 20 -1
6 21 2
6 22 6
6 23 -2
6 24 3
6 25 1
6 26 -1
6 27 -1
6 28 -9
6 29 -9
6 30 -6
6 31 -2
6 32 -4
6 33 -1
6 34 -5
6 35 -1
6 36 -8
6 37 1
6 38 -1
6 39 5
6 40 -10
6 41 3
6 42 -5
6 43 -7
6 44 -2
6 45 -1
6 46 1
6 47 -3
6 48 -8
6 49 7
6 50 -8
6 51 9
6 52 5
6 53 -6
6 54 -8
6 55 -4
6 56 1
6 57 8
6 58 3
6 59 10
6 60 -5
6 61 -1
6 62 6
6 63 -5
7 0 -5
7 1 -8
7 2 -10
7 3 4
7 4 -7
7 5 1
7 6 3
7 7 -10
7 8 10
7 9 2
7 10 10
7 11 2
7 12 -6
7 13 1
7 14 -10
7 15 9
7 16 -10
7 17 5
7 18 -9
7 19 7
7 21 5
7 22 1
7 23 6
7 24 7
7 25 5
7 26 -4
7 27 -5
7 28 -7
7 29 -7
7 30 -10
7 31 -6
7 32 1
7 33 -2
7 34 -3
7 35 -10
7 36 4
7 37 4
7 38 -1
7 39 10
7 40 -3
7 41 3
7 42 7
7 43 -2
7 44 -7
7 45 -8
7 46 -9
7 47 -1
7 48 5
7 49 1
7 50 -2
7 51 8
7 52 3
7 53 6
7 54 -9
7 55 9
7 56 4
7 57 8
7 58 7
7 59 4
7 61 9
7 62 -3
7 63 1
8 0 5
8 1 -6
8 2 1
8 3 8
8 4 -2
8 5 3
8 6 10
8 7 1
8 8 5
8 9 6
8 10 -8
8 11 -1
8 12 8
8 13 7
8 14 3
8 15 10
8 16 6
8 17 -6
8 18 -8
8 19 6
8 20 4
8 21 5
8 22 -9
8 23 6
8 24 1
8 25 -6
8 26 5
8 27 9
8 28 -10
8 29 -10
8 30 10
8 31 1
8 32 5
8 33 8
8 34 1
8 35 -4
8 36 -1
8 37 4
8 38 -4
8 39 5
8 40 3
8 41 1
8 42 -9
8 43 -5
8 44 10
8 45 10
8 46 2
8 47 8
8 48 10
8 49 3
8 51 10
8 52 3
8 53 -10
8 54 8
8 55 5
8 56 9
8 58 -7
8 59 8
8 60 -7
8 61 -4
8 62 -4
8 63 10
9 0 6
9 2 -9
9 3 -2
9 4 10
9 5 -3
9 6 -2
9 7 10
9 8 2
9 9 7
9 10 -9
9 11 8
9 12 3
9 13 -3
9 14 -7
9 15 10
9 16 4
9 17 -9
9 18 10
9 20 -4
9 22 5
9 23 10
9 24 7
9 25 2
9 26 -10
9 27 -8
9 28 10
9 29 -9
9 30 7
9 31 -9
9 32 -7
9 33 2
9 34 -6
9 35 -2
9 36 -6
9 37 -7
9 38 8
9 39 -2
9 40 -7
9 41 3
9 42 6
9 43 9
9 44 4
9 45 -3
9 46 4
9 47 3
9 48 3
9 49 7
9 50 -8
9 51 7
9 52 -6
9 53 6
9 55 -4
9 56 -7
9 57 -8
9 58 7
9 59 -9
9 60 -2
9 61 9
9 62 4
9 63 -1
10 0 -2
10 1 -9
10 2 -6
10 3 -2
10 4 -8
10 5 8
10 6 10
10 8 -4
10 9 -8
10 10 -6
10 11 -1
10 12 -8
10 13 4
10 14 3
10 15 -5
10 16 -9
10 17 -7
10 18 -2
10 19 8
10 20 -9
10 21 10
10 22 3
10 23 6
10 24 7
10 26 1
10 27 2
10 28 3
10 29 -6
10 30 7
10 31 9
10 32 -2
10 33 9
10 34 4
10 35 -1
10 36 -5
10 37 -7
10 38 1
10 39 -1
10 40 5
10 41 -2
10 42 -4
10 43 10
10 44 10
10 45 6
10 46 8
10 47 1
10 48 1
10 49 9
10 50 -3
10 51 9
10 52 -2
10 53 2
10 54 6
10 55 -1
10 57 9
10 58 9
10 59 4
10 60 7
10 61 4
10 62 10
10 63 -6
11 0 -4
11 1 -2
11 2 3
11 3 5
11 4 -2
11 5 6
11 6 9
11 7 9
11 8 3
11 9 1
11 10 -5
11 11 9
11 12 1
11 13 -5
11 14 -10
11 15 -7
11 16 -2
11 17 6
11 18 5
11 19 3
11 20 6
11 21 3
11 22 -3
11 23 6
11 24 -4
11 25 -5
11 26 3
11 27 -3
11 28 1
11 29 7
11 30 10
11 31 -8
11 32 6
11 33 -9
11 34 3
11 35 1
11 36 -6
11 37 2
11 38 9
11 39 7
11 40 -9
11 41 -3
11 42 2
11 43 -2
11 44 2
11 45 10
11 46 -9
11 47 -4
11 48 1
11 49 -7
11 50 -3
11 52 -3
11 53 -6
11 54 -8
11 56 -4
11 57 -6
11 58 5
11 59 8
11 60 5
11 61 6
11 62 1
11 63 -3
12 0 1
12 1 -10
12 2 2
12 3 -4
12 4 4
12 6 9
12 7 -6
12 8 -1
12 10 5
12 11 7
12 12 -2
12 13 -4
12 14 4
12 15 -4
12 16 2
12 17 -8
12 18 2
12 19 -5
12 20 -6
12 21 2
12 22 -5
12 23 -10
12 24 -5
12 25 6
12 26 10
12 27 -7
12 28 10
12 29 -4
12 31 9
12 32 3
12 33 -1
12 34 9
12 35 -4
12 36 -9
12 37 -2
12 38 8
12 40 1
12 41 -6
12 42 -3
12 43 4
12 44 8
12 45 9
12 46 8
12 47 3
12 48 -8
12 49 8
12 50 -7
12 51 8
12 52 -7
12 53 8
12 54 -3
12 55 -2
12 56 -4
12 57 9
12 59 -10
12 61 -6
12 63 10
13 0 -10
13 1 -8
13 2 4
13 3 8
13 4 -10
13 5 -7
13 6 7
13 7 8
13 8 4
13 9 -3
13 10 -2
13 11 -1
13 12 1
13 13 -9
13 14 4
13 15 -4
13 16 -9
13 17 7
13 18 5
13 19 5
13 20 -2
13 21 -4
13 22 -10
13 23 -9
13 24 2
13 25 1
13 26 8
13 27 5
13 28 -10
13 29 -4
13 30 5
13 31 -5
13 32 1
13 33 -9
13 34 -2
13 35 -3
13 36 5
13 37 -2
13 38 6
13 39 9
13 40 -10
13 41 7
13 42 1
13 43 7
13 44 -3
13 45 1
13 46 -9
13 47 -2
13 48 8
13 49 -8
13 50 8
13 51 3
13 52 10
13 53 -4
13 54 -10
13 55 2
13 56 -1
13 57 -7
13 58 -7
13 59 7
13 60 -3
13 61 4
13 62 -8
13 63 -4
14 0 10
14 1 -3
14 2 -1
14 3 -4
14 4 -6
14 5 7
14 6 7
14 7 -6
14 8 10
14 9 -4
14 10 5
14 11 -5
14 12 -8
14 14 1
14 15 -9
14 18 10
14 19 -4
14 20 -4
14 21 -5
14 22 -6
14 23 -9
14 24 2
14 25 2
14 26 4
14 27 9
14 28 2
14 29 -1
14 30 10
14 31 9
14 32 -10
14 33 -9
14 34 -9
14 35 6
14 36 6
14 37 -7
14 38 2
14 39 9
14 40 1
14 41 3
14 42 -7
14 43 10
14 44 10
14 45 -6
14 46 -5
14 47 6
14 48 -3
14 49 -2
14 50 -2
14 51 7
14 52 -3
14 53 -7
14 54 9
14 55 8
14 56 -10
14 57 5
14 58 -7
14 59 -1
14 60 -9
14 61 -8
14 62 -9
15 0 -2
15 1 -2
15 2 9
15 3 7
15 4 4
15 5 9
15 6 2
15 7 -10
15 8 5
15 9 -2
15 10 4
15 11 2
15 12 9
15 13 -1
15 14 10
15 15 -8
15 16 -5
15 17 -10
15 18 2
15 19 8
15 20 9
15 21 -5
15 22 -10
15 23 8
15 24 4
15 25 -4
15 26 -3
15 27 10
15 28 6
15 29 2
15 30 -8
15 31 -10
15 32 10
15 33 -1
15 34 7
15 35 6
15 36 7
15 37 -8
15 38 -6
15 39 -4
15 40 2
15 41 -7
15 42 -5
15 43 -2
15 44 -6
15 45 -8
15 46 -2
15 47 -5
15 48 10
15 49 1
15 50 -2
15 51 -7
15 52 -3
15 53 7
15 54 8
15 55 -7
15 56 8
15 57 -2
15 58 1
15 59 10
15 60 5
15 61 -1
15 62 -6
15 63 8
16 0 2
16 1 -6
16 2 8
16 3 2
16 4 2
16 5 4
16 7 7
16 8 9
16 9 1
16 10 3
16 11 10
16 12 -7
16 13 9
16 14 -6
16 16 -4
16 17 1
16 18 7
16 19 -9
16 20 4
16 21 7
16 22 -4
16 23 7
16 24 -4
16 25 -4
16 26 -3
16 27 -9
16 28 2
16 29 4
16 30 7
16 31 6
16 32 -10
16 33 10
16 34 -4
16 35 7
16 36 6
16 38 -9
16 39 2
16 40 1
16 41 6
16 42 -3
16 43 7
16 44 10
16 45 -3
16 46 2
16 47 5
16 48 -9
16 49 8
16 50 -4
16 51 -9
16 52 10
16 53 3
16 54 -9
16 55 2
16 56 -4
16 57 3
16 58 3
16 59 6
16 61 -8
16 62 5
16 63 -7
17 1 -6
17 2 -9
17 3 5
17 4 3
17 5 -9
17 6 -2
17 7 -10
17 9 3
17 10 2
17 11 10
17 12 10
17 13 2
17 14 9
17 15 4
17 16 -8
17 17 -1
17 18 -1
17 19 6
17 20 -9
17 22 3
17 23 -2
17 24 -4
17 25 7
17 26 8
17 27 -3
17 28 -5
17 29 4
17 30 9
17 31 1
17 32 -7
17 33 9
17 34 -10
17 36 1
17 37 5
17 38 -7
17 39 10
17 40 9
17 41 5
17 42 5
17 43 -3
17 44 -8
17 45 -2
17 46 8
17 47 -4
17 48 8
17 49 6
17 50 -6
17 51 1
17 52 -3
17 53 4
17 54 1
17 56 8
17 57 -1
17 58 8
17 59 -7
17 60 -3
17 61 6
17 63 -7
18 1 -1
18 3 -2
18 4 5
18 5 3
18 6 -1
18 7 6
18 8 -8
18 9 -2
18 10 6
18 11 1
18 12 -10
18 13 6
18 14 -6
18 15 6
18 16 7
18 17 6
18 18 4
18 19 7
18 20 -3
18 21 9
18 22 4
18 23 -2
18 24 2
18 25 -7
18 26 7
18 27 5
18 28 -5
18 30 3
18 31 -4
18 32 -9
18 33 5
18 34 -2
18 35 -8
18 36 -4
18 37 -7
18 38 3
18 39 7
18 40 8
18 42 -9
18 43 2
18 44 -8
18 45 3
18 46 2
18 47 -6
18 48 5
18 49 9
18 51 -1
18 52 2
18 53 4
18 54 -5
18 55 -3
18 56 -4
18 57 1
18 58 -10
18 59 4
18 60 -5
18 61 -10
18 62 -2
18 63 -1
19 0 -2
19 1 10
19 2 10
19 3 3
19 4 9
19 5 -8
19 6 2
19 7 -3
19 8 -5
19 9 2
19 10 5
19 11 -10
19 12 2
19 13 -9
19 14 6
19 15 2
19 16 10
19 17 5
19 18 -6
19 19 2
19 20 1
19 21 -3
19 22 -3
19 23 2
19 24 -2
19 25 -6
19 26 8
19 27 4
19 28 7
19 29 -10
19 30 8
19 31 10
19 32 3
19 33 6
19 34 -2
19 35 -2
19 36 -4
19 37 1
19 38 8
19 39 -7
19 40 -8
19 41 -5
19 42 -6
19 43 -2
19 44 -7
19 45 3
19 46 5
19 47 9
19 48 7
19 49 -5
19 50 2
19 51 10
19 52 9
19 53 6
19 54 -6
19 55 -10
19 56 -3
19 57 -8
19 58 -3
19 59 5
19 60 2
19 61 -3
19 62 6
20 0 -9
20 1 2
20 2 -4
20 3 -10
20 4 -8
20 5 4
20 7 1
20 8 10
20 9 6
20 10 1
20 11 1
20 12 8
20 13 10
20 14 -1
20 15 -6
20 16 -5
20 17 3
20 18 -1
20 19 1
20 20 4
20 23 -9
20 24 -10
20 25 -10
20 26 6
20 27 -4
20 28 -2
20 29 -4
20 30 -8
20 31 10
20 32 5
20 33 10
20 34 4
20 35 -2
20 36 9
20 37 10
20 38 6
20 39 6
20 40 -3
20 41 4
20 43 -3
20 44 -8
20 45 2
20 46 3
20 47 7
20 48 -7
20 49 10
20 50 3
20 51 7
20 52 -5
20 53 3
20 54 1
20 55 8
20 57 -3
20 59 1
20 61 -4
20 62 10
20 63 -4
21 0 -1
21 1 10
21 2 -9
21 3 9
21 4 -8
21 5 -6
21 6 -9
21 7 -7
21 8 10
21 9 -10
21 10 6
21 11 9
21 12 -4
21 13 6
21 14 4
21 15 -6
21 16 6
21 17 -6
21 18 -1
21 19 -4
21 21 -2
21 22 3
21 23 -7
21 24 -5
21 25 -4
21 26 -9
21 27 3
21 28 -4
21 29 -8
21 30 -7
21 31 -8
21 32 -4
21 33 6
21 34 5
21 35 8
21 36 -4
21 37 7
21 38 -4
21 39 6
21 40 -7
21 41 4
21 42 4
21 43 10
21 44 -4
21 45 -2
21 46 -6
21 47 4
21 48 8
21 49 8
21 50 -10
21 51 9
21 52 -10
21 53 -4
21 54 3
21 56 -7
21 57 10
21 58 7
21 59 4
21 60 -2
21 61 -6
21 62 -9
21 63 -1
22 0 10
22 1 -5
22 2 8
22 3 -1
22 4 -5
22 5 -8
22 6 -5
22 7 -1
22 8 -2
22 9 -8
22 10 -2
22 11 -1
22 12 5
22 13 -3
22 14 -6
22 15 -9
22 16 -7
22 17 9
22 18 -6
22 19 7
22 20 2
22 21 8
22 22 -5
22 23 7
22 24 -7
22 25 6
22 26 4
22 27 9
22 28 3
22 29 -4
22 30 8
22 31 8
22 33 -3
22 34 7
22 35 -1
22 36 2
22 37 -8
22 38 -1
22 39 3
22 40 -10
22 41 5
22 42 1
22 43 10
22 44 2
22 45 7
22 46 -4
22 47 10
22 48 9
22 49 -3
22 50 -6
22 51 -6
22 52 -7
22 53 -4
22 54 -9
22 55 -1
22 56 1
22 57 -8
22 58 -10
22 59 -5
22 60 9
22 61 -10
22 62 6
22 63 7
23 0 -5
23 1 -8
23 2 -4
23 3 -3
23 4 9
23 5 -1
23 6 -2
23 7 -3
23 8 -1
23 9 -10
23 10 6
23 11 -4
23 12 3
23 13 -3
23 14 3
23 15 3
23 16 9
23 17 -6
23 18 9
23 19 10
23 20 2
23 21 8
23 25 -3
23 26 9
23 27 -3
23 28 -9
23 29 -4
23 30 -2
23 31 10
23 32 -10
23 33 6
23 34 1
23 35 10
23 36 1
23 37 10
23 38 -8
23 39 4
23 40 3
23 41 -6
23 42 1
23 43 2
23 44 6
23 45 5
23 46 -3
23 47 -4
23 48 7
23 49 -4
23 50 -9
23 51 -2
23 52 6
23 53 -9
23 54 1
23 55 -1
23 56 2
23 59 8
23 60 -3
23 62 9
23 63 -2
24 0 -4
24 1 -6
24 2 2
24 3 9
24 4 -9
24 5 3
24 6 -7
24 7 -3
24 8 -7
24 9 10
24 10 10
24 11 6
24 12 -4
24 13 7
24 14 8
24 15 -5
24 16 3
24 17 1
24 18 -3
24 19 4
24 20 -3
24 21 -6
24 22 -10
24 23 -4
24 24 -4
24 25 -7
24 26 6
24 27 10
24 28 -6
24 29 3
24 30 6
24 31 -3
24 32 5
24 33 5
24 34 10
24 35 -8
24 37 8
24 38 9
24 39 2
24 40 -10
24 41 -3
24 42 2
24 44 1
24 45 2
24 47 -5
24 48 4
24 49 2
24 50 -1
24 51 4
24 52 10
24 53 2
24 54 -3
24 55 1
24 56 -6
24 57 6
24 58 4
24 59 -6
24 60 8
24 61 5
24 62 -10
24 63 -3
25 0 4
25 1 2
25 3 4
25 4 -4
25 5 2
25 6 9
25 7 6
25 8 2
25 9 5
25 10 5
25 11 6
25 12 3
25 13 4
25 14 -6
25 15 -5
25 16 9
25 18 4
25 19 -4
25 20 7
25 21 -9
25 22 3
25 23 -1
25 24 8
25 25 -9
25 26 -6
25 27 7
25 28 7
25 30 -5
25 31 -9
25 32 6
25 33 -6
25 34 -3
25 35 2
25 36 -5
25 37 10
25 38 9
25 39 2
25 40 -7
25 41 5
25 42 7
25 43 9
25 44 -8
25 45 4
25 46 -2
25 47 -1
25 48 -3
25 49 6
25 50 -7
25 51 10
25 52 -8
25 53 5
25 54 -3
25 55 -7
25 56 -2
25 57 -5
25 58 9
25 59 -2
25 60 -6
25 61 -5
25 62 3
25 63 -5
26 0 -3
26 1 1
26 2 3
26 3 8
26 5 -1
26 6 5
26 7 10
26 8 1
26 9 -4
26 10 5
26 11 3
26 12 1
26 13 4
26 14 -9
26 15 3
26 16 7
26 17 -1
26 18 -4
26 19 1
26 20 9
26 21 -2
26 22 10
26 23 -8
26 24 5
26 25 -10
26 26 -4
26 27 3
26 29 -6
26 30 -2
26 31 -3
26 32 -4
26 33 5
26 34 -2
26 35 -1
26 36 -2
26 37 -2
26 38 1
26 39 9
26 40 8
26 41 4
26 42 -10
26 43 -4
26 44 -1
26 45 7
26 46 3
26 47 8
26 48 -2
26 49 7
26 50 -3
26 51 -6
26 52 9
26 54 3
26 55 2
26 56 -8
26 57 -8
26 58 -5
26 59 -4
26 61 -5
26 62 5
26 63 -2
27 1 8
27 2 -2
27 3 -7
27 4 3
27 5 -5
27 6 -10
27 7 8
27 8 2
27 9 -1
27 10 -7
27 11 10
27 12 -1
27 13 -6
27 14 8
27 15 6
27 16 -3
27 17 10
27 18 -6
27 19 -8
27 20 1
27 21 -2
27 22 -10
27 23 8
27 24 1
27 25 1
27 27 -8
27 28 -4
27 29 6
27 30 4
27 31 -9
27 32 -1
27 33 -8
27 34 -5
27 35 9
27 36 3
27 37 2
27 38 -9
27 39 8
27 41 3
27 42 8
27 43 -4
27 44 -1
27 45 -4
27 46 4
27 47 -8
27 48 -7
27 49 -2
27 50 4
27 51 -9
27 52 4
27 53 4
27 54 -8
27 55 -3
27 56 8
27 58 -6
27 60 8
27 61 7
27 62 2
27 63 -4
28 0 9
28 1 4
28 2 9
28 3 -3
28 4 -7
28 5 7
28 6 -3
28 7 -10
28 8 -7
28 9 -7
28 10 -4
28 11 7
28 12 -2
28 13 -10
28 14 6
28 15 -10
28 16 10
28 17 -6
28 18 6
28 19 9
28 20 10
28 21 -1
28 22 -5
28 23 -10
28 24 2
28 25 1
28 26 9
28 27 -2
28 28 7
28 29 8
28 30 9
28 32 -6
28 33 9
28 34 2
28 35 -4
28 36 -6
28 37 7
28 38 3
28 39 3
28 40 3
28 41 7
28 42 7
28 43 -8
28 44 -3
28 45 3
28 46 3
28 47 -6
28 48 9
28 49 -5
28 50 -8
28 52 10
28 54 2
28 55 8
28 56 -5
28 57 -4
28 58 9
28 59 10
28 60 3
28 61 -6
28 62 -2
28 63 4
29 0 3
29 1 7
29 2 -6
29 3 7
29 4 2
29 5 -10
29 6 1
29 7 -3
29 9 8
29 10 1
29 11 10
29 12 -2
29 13 7
29 14 -6
29 15 4
29 16 6
29 17 -4
29 18 1
29 19 6
29 20 4
29 21 -3
29 22 9
29 23 -1
29 24 3
29 25 -8
29 26 -5
29 27 9
29 29 -8
29 30 -9
29 31 6
29 32 -6
29 33 -7
29 34 6
29 35 5
29 36 -6
29 37 -2
29 38 -8
29 39 2
29 41 -8
29 42 10
29 43 4
29 44 3
29 45 8
29 46 -4
29 47 3
29 48 -8
29 50 5
29 51 -9
29 52 -6
29 53 4
29 54 -8
29 55 2
29 56 -1
29 57 -7
29 58 4
29 59 -9
29 60 6
29 61 -6
29 62 6
29 63 4
30 0 -5
30 1 3
30 2 5
30 3 -3
30 4 5
30 5 -1
30 6 7
30 7 -5
30 8 -10
30 9 -9
30 10 -6
30 11 10
30 12 -10
30 13 10
30 14 2
30 15 7
30 16 10
30 18 -1
30 19 9
30 20 -8
30 21 -3
30 22 -7
30 23 -1
30 24 -2
30 25 8
30 26 -6
30 27 2
30 28 7
30 29 -10
30 30 8
30 31 5
30 32 9
30 33 -6
30 34 -10
30 35 7
30 36 -10
30 37 7
30 38 6
30 39 -8
30 40 9
30 41 -10
30 42 2
30 43 7
30 44 3
30 45 -5
30 46 4
30 47 -6
30 48 -7
30 49 -2
30 50 -7
30 51 -4
30 52 8
30 53 -9
30 54 -8
30 55 -8
30 56 -4
30 57 -2
30 58 1
30 59 8
30 60 6
30 61 -1
30 62 -10
30 63 -3
31 0 -5
31 1 -2
31 2 -7
31 3 -10
31 4 5
31 5 -3
31 6 -3
31 7 -7
31 8 -10
31 9 9
31 10 -5
31 11 -6
31 13 5
31 14 9
31 15 5
31 16 3
31 17 -10
31 18 7
31 19 -6
31 20 -9
31 21 1
31 22 -4
31 23 -7
31 24 9
31 25 -8
31 26 -5
31 28 -8
31 29 -7
31 30 -3
31 31 -10
31 32 5
31 33 3
31 34 -10
31 35 -4
31 36 -1
31 37 9
31 38 9
31 39 10
31 40 -5
31 41 3
31 42 -2
31 43 4
31 44 -1
31 45 5
31 46 -10
31 47 9
31 48 5
31 49 -8
31 50 -3
31 51 5
31 52 -3
31 53 -6
31 54 8
31 55 -7
31 56 -3
31 57 -8
31 58 2
31 59 8
31 60 8
31 61 8
31 63 10
32 0 -4
32 1 -3
32 2 2
32 3 1
32 4 -5
32 5 -2
32 6 -5
32 7 2
32 8 9
32 9 -6
32 10 10
32 11 -3
32 12 7
32 13 -4
32 14 9
32 15 -1
32 16 4
32 17 -5
32 18 -1
32 19 4
32 20 6
32 21 -6
32 22 -3
32 23 -5
32 24 9
32 25 6
32 26 -6
32 27 -4
32 28 -7
32 29 -3
32 30 5
32 31 3
32 32 2
32 33 7
32 34 3
32 35 -2
32 36 -6
32 37 9
32 38 8
32 39 -5
32 40 -7
32 41 -8
32 42 7
32 43 -7
32 44 -4
32 45 -5
32 46 5
32 47 6
32 48 -3
32 49 5
32 50 -6
32 52 -1
32 53 -8
32 54 -4
32 55 8
32 56 -4
32 57 10
32 58 -7
32 59 -2
32 61 -7
32 62 1
32 63 -4
33 0 2
33 1 -7
33 2 -1
33 3 -9
33 4 -8
33 5 10
33 6 8
33 7 3
33 8 -9
33 9 2
33 10 4
33 11 9
33 12 -5
33 13 2
33 14 -6
33 15 -3
33 16 3
33 17 4
33 18 -6
33 19 -2
33 20 10
33 21 2
33 22 9
33 23 -4
33 24 -2
33 25 3
33 26 -1
33 27 1
33 28 6
33 29 -8
33 30 -8
33 31 -4
33 32 -3
33 33 10
33 34 -4
33 35 9
33 36 3
33 37 -1
33 38 8
33 39 9
33 40 8
33 41 -7
33 42 -5
33 43 10
33 44 -2
33 45 -5
33 46 -1
33 47 4
33 48 -1
33 49 1
33 50 8
33 51 -5
33 52 5
33 53 -2
33 54 -7
33 56 3
33 57 8
33 58 1
33 59 2
33 60 -10
33 61 3
33 62 -2
33 63 -4
34 0 -5
34 1 -3
34 2 7
34 3 3
34 4 5
34 5 -3
34 6 -8
34 7 3
34 8 -3
34 10 -1
34 11 -8
34 13 -3
34 14 -9
34 15 2
34 16 -7
34 17 3
34 18 -6
34 19 6
34 20 3
34 21 -5
34 22 4
34 23 6
34 24 2
34 26 -9
34 27 8
34 28 10
34 29 9
34 30 3
34 31 9
34 32 9
34 33 -10
34 34 -1
34 35 10
34 36 2
34 37 -3
34 38 8
34 39 -2
34 40 -9
34 41 -3
34 42 -3
34 43 -3
34 44 -4
34 45 8
34 46 -3
34 47 -3
34 48 4
34 49 -2
34 50 1
34 51 7
34 53 6
34 54 9
34 55 -6
34 56 -9
34 57 7
34 58 10
34 59 5
34 61 7
34 62 -10
34 63 -3
35 0 -7
35 1 -5
35 2 -1
35 3 2
35 4 -5
35 5 7
35 6 7
35 7 -4
35 8 -2
35 9 -9
35 10 -6
35 11 -10
35 12 -10
35 13 2
35 14 -1
35 15 -9
35 16 3
35 17 5
35 18 -3
35 19 3
35 20 -10
35 22 3
35 23 5
35 24 -2
35 25 5
35 26 9
35 27 -1
35 28 1
35 29 -7
35 30 10
35 31 7
35 32 -6
35 33 6
