32 32
21 21 -7
21 22 5
21 23 -2
21 24 -10
21 25 2
21 26 -1
21 27 1
21 28 2
21 29 4
21 30 -10
21 31 6
22 0 -8
22 1 9
22 2 -3
22 3 1
22 4 1
22 5 9
22 6 3
22 7 -2
22 8 -1
22 9 -10
22 10 -6
22 11 4
22 12 7
22 13 -5
22 14 8
22 15 1
22 16 -6
22 17 4
22 18 8
22 19 -10
22 20 2
22 21 3
22 22 -6
22 23 6
22 24 7
22 25 -7
22 26 5
22 27 -9
22 28 9
22 29 5
22 30 -8
22 31 3
23 0 -7
23 1 2
23 2 7
23 3 -3
23 4 2
23 5 1
23 7 5
23 8 2
23 9 10
23 10 10
23 11 6
23 12 -10
23 13 6
23 14 -4
23 15 8
23 16 5
23 17 -7
23 18 3
23 19 1
23 20 6
23 21 -5
23 22 -4
23 23 -3
23 24 -9
23 25 -1
23 26 -1
23 27 10
23 28 -5
23 29 7
23 30 1
23 31 8
24 0 -9
24 1 1
24 2 3
24 3 2
24 4 -8
24 5 -10
24 6 9
24 7 -2
24 8 3
24 9 2
24 10 10
24 11 9
24 12 4
24 13 -4
24 14 -8
24 15 9
24 16 -1
24 17 -10
24 18 6
24 19 -8
24 20 4
24 21 5
24 22 6
24 23 -10
24 24 9
24 25 8
24 26 9
24 27 -5
24 28 -9
24 29 2
24 30 -9
24 31 9
25 1 2
25 2 3
25 3 -2
25 4 -2
25 5 -3
25 6 -8
25 7 -4
25 8 -10
25 9 6
25 10 -10
25 11 7
25 12 -7
25 13 1
25 14 3
25 15 -6
25 16 -10
25 17 -4
25 18 8
25 19 4
25 20 -5
25 21 10
25 22 7
25 23 -1
25 24 -3
25 25 8
25 26 -6
25 27 3
25 28 4
25 29 -3
25 30 -9
25 31 -5
26 0 3
26 1 -6
26 2 3
26 3 3
26 4 1
26 5 4
26 6 2
26 7 1
26 8 10
26 9 -2
26 10 -3
26 11 -4
26 12 6
26 13 -9
26 15 -7
26 16 10
26 17 6
26 18 7
26 19 -4
26 20 -9
26 21 -9
26 22 8
26 23 6
26 24 -3
26 25 6
26 26 -10
26 27 -8
26 28 -4
26 29 1
26 30 -4
26 31 -10
27 0 -5
27 1 7
27 2 3
27 3 -3
27 5 1
27 6 8
27 7 -8
27 8 10
27 9 -3
27 10 -4
27 11 5
27 12 4
27 13 10
27 14 -5
27 15 -4
27 16 -4
27 17 1
27 18 -1
27 19 6
27 20 -1
27 21 -7
27 22 -4
27 23 9
27 24 -9
27 25 -10
27 26 -7
27 27 2
27 28 -7
27 29 9
27 30 -10
27 31 -3
28 0 -6
28 1 -5
28 2 -10
28 3 -10
28 4 -3
28 5 10
28 6 -6
28 7 4
28 8 -5
28 9 10
28 10 -7
28 11 -8
28 12 6
28 13 -8
28 14 -10
28 15 -1
28 16 7
28 17 1
28 18 2
28 19 -4
28 20 -5
28 21 9
28 22 -4
28 23 -8
28 24 -6
28 25 2
28 26 -5
28 27 9
28 28 -10
28 29 -2
28 30 -2
28 31 8
29 0 5
29 1 -4
29 2 9
29 3 -1
29 4 -5
29 6 -9
29 8 6
29 9 -9
29 10 -8
29 11 3
29 12 -6
29 13 -1
29 14 -3
29 15 -2
29 16 2
29 17 -9
29 18 -10
29 19 9
29 20 -1
29 23 6
29 24 10
29 25 -2
29 26 -10
29 27 5
29 28 3
29 29 -10
29 30 8
29 31 -2
30 0 2
30 1 -10
30 2 5
30 3 7
30 4 -6
30 5 -9
30 6 7
30 7 -9
30 8 -2
30 10 -3
30 11 -8
30 12 -3
30 13 6
30 14 1
30 15 -9
30 16 -2
30 17 9
30 18 6
30 19 -3
30 20 -3
30 21 7
30 22 4
30 23 2
30 24 9
30 25 -1
30 26 -2
30 27 -9
30 28 2
30 29 -3
30 30 10
30 31 -8
31 0 -8
31 1 6
31 2 7
31 3 9
31 4 9
31 5 9
31 6 9
31 7 -4
31 8 9
31 9 8
31 10 1
31 11 7
31 12 -10
31 13 10
31 14 -7
31 15 8
31 16 -4
31 17 -10
31 18 -9
31 19 2
31 20 -9
31 21 -7
31 22 3
31 23 4
31 24 9
31 25 6
31 26 5
31 27 3
31 28 -1
31 29 -6
31 30 5
31 31 -1
